,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.179 / 1.475 / 99 / 99,1.195 / 1.475 / 99 / 99,3.609 / 4.948 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.700 / 2.791 / 99 / 99,2.561 / 2.726 / 99 / 99,2.690 / 3.885 / 93 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,2.091 / 2.397 / 99 / 99,2.134 / 2.397 / 99 / 99,1.179 / 2.266 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.682 / 2.096 / 99 / 99,1.955 / 2.439 / 99 / 99,2.216 / 2.744 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.958 / 2.364 / 99 / 99,2.064 / 2.610 / 99 / 99,1.969 / 2.364 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.328 / 1.538 / 99 / 99,1.363 / 1.663 / 99 / 99,1.303 / 1.538 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.023 / 1.032 / 99 / 99,1.413 / 1.741 / 99 / 99,2.245 / 2.673 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,2-0,2.430 / 2.784 / 30 / 30,1.736 / 2.891 / 63 / 63,2.092 / 2.823 / 43 / 43,-1.000 / -1.000 / 0 / 49
8,2-1,1.361 / 1.939 / 56 / 56,1.260 / 1.748 / 36 / 36,1.519 / 1.878 / 43 / 43,-1.000 / -1.000 / 0 / 21
9,2-2,1.872 / 2.380 / 56 / 56,1.583 / 2.194 / 39 / 39,1.869 / 2.496 / 57 / 60,-1.000 / -1.000 / 0 / 60
10,2-3,3.013 / 3.013 / 45 / 45,3.013 / 3.013 / 36 / 36,2.892 / 3.063 / 48 / 48,-1.000 / -1.000 / 0 / 78
11,2-4,2.191 / 2.262 / 44 / 44,2.200 / 2.486 / 50 / 50,1.116 / 1.316 / 68 / 68,-1.000 / -1.000 / 0 / 44
12,2-5,1.772 / 2.388 / 66 / 66,1.758 / 2.466 / 40 / 40,1.335 / 1.782 / 34 / 34,-1.000 / -1.000 / 0 / 37
13,2-6,1.388 / 2.094 / 75 / 75,1.267 / 2.079 / 61 / 61,1.416 / 1.871 / 29 / 29,-1.000 / -1.000 / 0 / 36
14,2-7,1.478 / 2.066 / 39 / 39,1.786 / 2.322 / 34 / 34,2.489 / 3.013 / 46 / 46,-1.000 / -1.000 / 0 / 31
15,2-8,1.960 / 2.541 / 70 / 70,1.675 / 2.162 / 29 / 29,1.819 / 2.396 / 58 / 58,-1.000 / -1.000 / 0 / 50
16,2-9,1.013 / 1.976 / 53 / 53,1.105 / 1.758 / 54 / 54,1.181 / 2.058 / 79 / 79,-1.000 / -1.000 / 0 / 46
17,2-10,1.501 / 1.811 / 59 / 59,1.401 / 1.638 / 38 / 38,1.544 / 1.879 / 53 / 53,-1.000 / -1.000 / 0 / 40
18,2-11,1.605 / 1.745 / 60 / 60,1.202 / 1.983 / 49 / 49,2.281 / 2.938 / 51 / 51,-1.000 / -1.000 / 0 / 63
19,2-12,1.488 / 2.642 / 48 / 48,1.514 / 2.464 / 78 / 78,1.530 / 1.934 / 39 / 39,-1.000 / -1.000 / 0 / 44
20,2-13,1.815 / 2.319 / 59 / 59,1.759 / 2.319 / 30 / 30,1.426 / 1.639 / 44 / 44,-1.000 / -1.000 / 0 / 33
21,2-14,1.263 / 1.916 / 70 / 70,1.210 / 1.862 / 53 / 53,1.199 / 1.862 / 77 / 77,-1.000 / -1.000 / 0 / 35
22,2-15,2.556 / 2.861 / 78 / 78,2.113 / 2.627 / 54 / 54,2.475 / 2.761 / 59 / 59,-1.000 / -1.000 / 0 / 29
23,2-16,1.885 / 2.623 / 57 / 57,1.753 / 2.212 / 54 / 54,1.739 / 2.493 / 67 / 67,-1.000 / -1.000 / 0 / 49
24,2-17,1.510 / 2.922 / 27 / 27,1.613 / 3.253 / 55 / 55,1.503 / 1.697 / 29 / 29,-1.000 / -1.000 / 0 / 37
25,2-18,1.627 / 1.767 / 56 / 56,1.617 / 1.756 / 60 / 60,1.663 / 2.018 / 58 / 58,-1.000 / -1.000 / 0 / 49
26,2-19,2.384 / 2.889 / 52 / 52,2.334 / 2.707 / 59 / 59,2.374 / 2.889 / 41 / 41,-1.000 / -1.000 / 0 / 58
27,2-20,2.088 / 2.504 / 47 / 47,1.960 / 2.461 / 71 / 71,1.742 / 2.292 / 50 / 50,-1.000 / -1.000 / 0 / 38
28,2-21,1.857 / 3.596 / 73 / 73,1.847 / 3.272 / 46 / 46,0.899 / 0.899 / 45 / 45,-1.000 / -1.000 / 0 / 34
29,2-22,2.282 / 2.504 / 25 / 25,1.049 / 1.593 / 49 / 49,2.589 / 3.118 / 45 / 45,-1.000 / -1.000 / 0 / 61
30,2-23,1.316 / 1.672 / 59 / 59,1.112 / 2.031 / 38 / 38,1.093 / 1.433 / 34 / 34,-1.000 / -1.000 / 0 / 59
31,2-24,1.461 / 1.820 / 52 / 52,1.536 / 2.135 / 57 / 57,1.459 / 2.135 / 49 / 49,-1.000 / -1.000 / 0 / 57
32,2-25,1.267 / 1.447 / 20 / 20,1.240 / 1.447 / 25 / 25,1.300 / 1.447 / 55 / 55,-1.000 / -1.000 / 0 / 41
33,2-26,1.062 / 1.944 / 56 / 56,1.189 / 1.650 / 50 / 50,1.101 / 1.825 / 68 / 68,-1.000 / -1.000 / 0 / 76
34,2-27,1.139 / 1.179 / 48 / 48,1.158 / 1.449 / 51 / 51,1.141 / 1.179 / 33 / 33,-1.000 / -1.000 / 0 / 49
