,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.107 / 1.107 / 99 / 99,3.084 / 3.084 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.253 / 1.344 / 99 / 99,1.928 / 2.144 / 99 / 99,2.185 / 2.363 / 99 / 99,1.167 / 1.344 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.528 / 1.528 / 99 / 99,1.528 / 1.528 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.686 / 1.781 / 99 / 99,2.024 / 2.235 / 99 / 99,2.452 / 2.611 / 99 / 99,1.595 / 1.781 / 99 / 99
4,2-0,1.890 / 2.193 / 51 / 51,1.883 / 2.193 / 45 / 45,1.076 / 1.404 / 50 / 50,1.800 / 2.271 / 40 / 40
5,2-1,0.896 / 0.896 / 31 / 31,0.896 / 0.896 / 43 / 43,1.409 / 1.451 / 27 / 27,0.896 / 0.896 / 80 / 80
6,2-2,1.156 / 1.156 / 45 / 45,1.156 / 1.156 / 31 / 31,1.156 / 1.156 / 41 / 41,1.156 / 1.156 / 35 / 35
7,2-3,0.979 / 1.502 / 43 / 43,0.932 / 1.316 / 53 / 53,0.997 / 1.316 / 60 / 60,0.951 / 1.316 / 57 / 57
8,2-4,1.159 / 1.475 / 54 / 54,1.236 / 1.478 / 49 / 49,1.301 / 1.518 / 43 / 43,1.235 / 1.478 / 33 / 33
9,2-5,1.375 / 1.443 / 57 / 57,1.320 / 2.066 / 25 / 25,1.566 / 2.066 / 59 / 59,1.329 / 2.066 / 33 / 33
10,2-6,1.422 / 1.671 / 39 / 39,1.475 / 1.995 / 38 / 38,1.411 / 1.671 / 61 / 61,1.440 / 1.995 / 69 / 69
11,2-7,2.380 / 2.632 / 38 / 38,2.321 / 2.632 / 53 / 53,2.271 / 2.282 / 50 / 50,2.341 / 2.632 / 64 / 64
12,2-8,1.513 / 1.513 / 45 / 45,1.026 / 1.029 / 60 / 60,1.116 / 1.139 / 64 / 64,1.531 / 1.739 / 38 / 38
13,2-9,2.063 / 2.707 / 67 / 67,2.203 / 2.707 / 41 / 41,2.297 / 2.707 / 76 / 76,2.265 / 2.707 / 42 / 42
14,2-10,1.851 / 1.851 / 68 / 68,1.834 / 1.851 / 23 / 23,1.830 / 1.851 / 48 / 48,1.847 / 1.851 / 60 / 60
15,2-11,2.207 / 2.436 / 33 / 33,1.646 / 2.138 / 53 / 53,1.670 / 1.865 / 40 / 40,2.272 / 2.609 / 30 / 30
16,2-12,1.407 / 1.476 / 38 / 38,1.442 / 1.554 / 38 / 38,1.435 / 1.554 / 67 / 67,1.418 / 1.554 / 59 / 59
17,2-13,2.083 / 2.307 / 63 / 63,2.032 / 2.307 / 64 / 64,1.956 / 1.956 / 53 / 53,2.077 / 2.346 / 47 / 47
18,2-14,0.957 / 0.957 / 73 / 73,0.957 / 0.957 / 40 / 40,1.058 / 4.022 / 53 / 53,0.957 / 0.957 / 48 / 48
19,2-15,2.128 / 2.631 / 47 / 47,1.383 / 2.031 / 38 / 38,1.476 / 1.663 / 38 / 38,2.005 / 2.279 / 44 / 44
