,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.225 / 1.433 / 99 / 99,1.568 / 1.746 / 99 / 99,1.577 / 1.746 / 99 / 99,1.430 / 1.648 / 99 / 99
1,1-1,1.081 / 1.252 / 99 / 99,1.281 / 1.488 / 99 / 99,1.314 / 1.372 / 99 / 99,1.382 / 1.470 / 99 / 99
2,2-0,1.957 / 2.402 / 58 / 58,2.011 / 2.543 / 57 / 57,1.839 / 2.157 / 51 / 51,2.194 / 2.728 / 31 / 31
3,2-1,0.894 / 0.894 / 40 / 40,1.260 / 1.273 / 30 / 30,1.152 / 1.152 / 41 / 41,1.121 / 1.136 / 59 / 59
4,2-2,1.565 / 1.643 / 37 / 37,1.312 / 1.803 / 52 / 52,0.859 / 1.083 / 52 / 52,0.911 / 1.680 / 57 / 57
5,2-3,2.158 / 2.757 / 58 / 58,1.842 / 2.133 / 47 / 47,1.888 / 2.515 / 39 / 39,2.157 / 2.533 / 43 / 43
6,2-4,0.894 / 0.894 / 54 / 54,1.221 / 1.470 / 40 / 40,1.188 / 1.265 / 47 / 47,1.150 / 1.265 / 48 / 48
7,2-5,1.459 / 1.644 / 52 / 52,1.523 / 1.708 / 63 / 63,1.404 / 1.708 / 36 / 36,1.420 / 1.644 / 60 / 60
8,2-6,0.982 / 1.236 / 44 / 44,1.270 / 1.581 / 15 / 15,1.477 / 1.809 / 51 / 51,1.344 / 1.843 / 56 / 56
9,2-7,1.021 / 1.194 / 32 / 32,1.311 / 1.563 / 54 / 54,1.379 / 1.455 / 67 / 67,0.843 / 0.843 / 64 / 64
