,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.272 / 1.385 / 99 / 99,1.544 / 1.888 / 99 / 99,1.931 / 2.129 / 99 / 99,1.218 / 1.385 / 99 / 99
1,1-1,1.277 / 1.733 / 99 / 99,1.486 / 1.754 / 99 / 99,1.381 / 1.943 / 99 / 99,1.410 / 1.733 / 99 / 99
2,1-2,1.192 / 1.603 / 99 / 99,1.554 / 1.955 / 99 / 99,1.728 / 2.090 / 99 / 99,1.295 / 1.603 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.241 / 1.351 / 99 / 99,2.354 / 2.405 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.785 / 2.265 / 99 / 99,1.547 / 1.809 / 99 / 99,1.392 / 1.489 / 99 / 99,1.814 / 2.265 / 99 / 99
5,2-0,0.941 / 0.941 / 53 / 53,0.941 / 0.941 / 32 / 32,2.208 / 2.265 / 26 / 26,0.941 / 0.941 / 31 / 31
6,2-1,0.939 / 1.088 / 35 / 35,0.828 / 1.051 / 20 / 20,0.783 / 1.118 / 33 / 33,0.884 / 1.051 / 40 / 40
7,2-2,1.153 / 1.261 / 24 / 24,1.100 / 1.261 / 62 / 62,1.116 / 1.261 / 51 / 51,1.039 / 1.261 / 55 / 55
8,2-3,1.207 / 1.222 / 62 / 62,1.217 / 1.222 / 73 / 73,0.879 / 1.222 / 43 / 43,1.202 / 1.222 / 62 / 62
9,2-4,1.636 / 1.770 / 70 / 70,1.639 / 1.925 / 34 / 34,1.632 / 1.643 / 47 / 47,1.683 / 1.770 / 56 / 56
10,2-5,1.139 / 1.379 / 64 / 64,1.091 / 1.379 / 51 / 51,1.040 / 1.379 / 68 / 68,1.059 / 1.379 / 70 / 70
11,2-6,2.011 / 2.535 / 46 / 46,1.007 / 1.600 / 46 / 46,2.294 / 2.740 / 88 / 88,1.957 / 2.255 / 39 / 39
12,2-7,1.073 / 1.073 / 57 / 57,1.073 / 1.073 / 56 / 56,1.073 / 1.073 / 36 / 36,1.073 / 1.073 / 65 / 65
13,2-8,0.895 / 0.895 / 70 / 70,0.895 / 0.895 / 56 / 56,0.895 / 0.895 / 57 / 57,0.895 / 0.895 / 42 / 42
14,2-9,1.116 / 1.709 / 43 / 43,1.191 / 1.945 / 54 / 54,1.136 / 1.763 / 50 / 50,1.289 / 1.709 / 70 / 70
