,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1.0,0.9333333333333333,0.9733333333333334,0.94,0.92,0.94
1.25,0.9736842105263158,0.9736842105263158,0.9789473684210527,0.9368421052631579,0.9842105263157894
1.5,1.0,0.9959183673469387,1.0,1.0,1.0
1.75,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.9959183673469387,0.9795918367346939,0.9959183673469387,1.0
