,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1,1.0,1.0,1.0,0.9333333333333333,1.0
2,0.9895833333333334,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,0.9354838709677419,1.0
4,0.9736842105263158,0.9736842105263158,0.9789473684210527,0.9368421052631579,0.9842105263157894
