,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1.0,1.0,1.0,1.0,0.9705882352941176,1.0
1.25,1.0,1.0,1.0,0.9354838709677419,1.0
1.5,0.9897959183673469,1.0,1.0,1.0,1.0
1.75,1.0,1.0,0.9923469387755102,0.9948979591836735,1.0
2.0,1.0,1.0,1.0,1.0,1.0
