,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1,0.9659863945578231,1.0,0.9693877551020408,0.9591836734693877,0.9829931972789115
2,0.9795918367346939,1.0,1.0,1.0,0.9965986394557823
3,0.9897959183673469,1.0,1.0,1.0,1.0
4,1.0,0.9959183673469387,1.0,1.0,1.0
