,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.378 / 1.882 / 99 / 99,1.484 / 1.864 / 99 / 99,1.477 / 1.725 / 99 / 99,1.443 / 1.882 / 99 / 99
1,1-1,1.407 / 2.144 / 99 / 99,2.107 / 2.381 / 99 / 99,1.586 / 2.227 / 99 / 99,1.179 / 1.354 / 99 / 99
2,1-2,1.032 / 1.356 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.470 / 1.788 / 99 / 99,1.791 / 1.887 / 99 / 99,1.846 / 2.137 / 99 / 99,1.598 / 1.692 / 99 / 99
4,1-4,2.028 / 2.589 / 99 / 99,1.976 / 2.462 / 99 / 99,1.987 / 2.543 / 99 / 99,1.949 / 2.119 / 99 / 99
5,1-5,1.559 / 2.045 / 99 / 99,1.679 / 2.135 / 99 / 99,1.505 / 1.751 / 99 / 99,1.684 / 1.744 / 99 / 99
6,1-6,1.610 / 2.056 / 99 / 99,1.498 / 2.063 / 99 / 99,1.536 / 1.843 / 99 / 99,1.724 / 2.063 / 99 / 99
7,1-7,1.740 / 2.034 / 99 / 99,1.843 / 2.233 / 99 / 99,1.905 / 2.290 / 99 / 99,1.694 / 1.838 / 99 / 99
8,2-0,1.666 / 1.907 / 40 / 40,1.739 / 1.784 / 36 / 36,1.780 / 1.825 / 25 / 25,1.363 / 1.757 / 75 / 75
9,2-1,1.798 / 2.120 / 76 / 76,1.676 / 1.934 / 35 / 35,1.641 / 1.934 / 65 / 65,1.703 / 1.904 / 71 / 71
10,2-2,2.046 / 2.488 / 58 / 58,1.089 / 2.004 / 63 / 63,0.952 / 0.952 / 32 / 32,1.503 / 2.016 / 43 / 43
11,2-3,0.848 / 0.848 / 45 / 45,0.887 / 1.082 / 66 / 66,0.848 / 0.848 / 50 / 50,0.861 / 1.082 / 53 / 53
12,2-4,1.825 / 1.896 / 36 / 36,1.743 / 1.858 / 73 / 73,1.765 / 1.868 / 46 / 46,1.797 / 1.823 / 36 / 36
13,2-5,0.830 / 1.017 / 31 / 31,1.019 / 1.244 / 67 / 67,1.025 / 1.244 / 45 / 45,1.012 / 1.362 / 57 / 57
14,2-6,1.174 / 1.337 / 51 / 51,1.040 / 1.040 / 53 / 53,1.052 / 1.052 / 55 / 55,1.332 / 1.380 / 51 / 51
15,2-7,2.053 / 2.316 / 44 / 44,1.162 / 1.241 / 67 / 67,1.154 / 1.241 / 49 / 49,1.941 / 2.691 / 50 / 50
