,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.140 / 1.374 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.030 / 1.374 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.366 / 1.366 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.366 / 1.366 / 99 / 99
3,1-3,1.899 / 2.063 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.868 / 2.063 / 99 / 99
4,1-4,1.163 / 1.163 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.163 / 1.163 / 99 / 99
5,1-5,1.076 / 1.166 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.066 / 1.292 / 99 / 99
6,1-6,1.351 / 1.713 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.541 / 1.854 / 99 / 99
7,1-7,1.290 / 1.520 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.300 / 1.520 / 99 / 99
8,2-0,1.026 / 1.202 / 31 / 31,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 28,0.985 / 1.202 / 50 / 50
9,2-1,1.015 / 1.392 / 52 / 52,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 40,1.040 / 1.392 / 64 / 64
10,2-2,1.246 / 1.298 / 61 / 61,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 39,1.257 / 1.298 / 46 / 46
11,2-3,1.880 / 2.202 / 68 / 68,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 50,1.919 / 2.202 / 54 / 54
12,2-4,1.413 / 1.524 / 51 / 51,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 67,1.267 / 1.524 / 53 / 53
13,2-5,0.968 / 1.228 / 45 / 45,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 46,0.993 / 1.228 / 37 / 37
14,2-6,1.038 / 1.087 / 51 / 51,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 24,1.054 / 1.087 / 63 / 63
15,2-7,0.940 / 0.940 / 64 / 64,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 25,0.940 / 0.940 / 66 / 66
