,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,14001.673 / 34583.485 / 20 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,8704.292 / 33073.584 / 19 / 99
1,1-1,1.411 / 1.411 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,12304.758 / 33126.328 / 35 / 99
2,1-2,1.000 / 1.000 / 2 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,17336.653 / 37199.644 / 40770 / 99
3,1-3,6704.052 / 14329.847 / 62 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,4269.039 / 9719.389 / 74 / 99
4,1-4,10100.224 / 21593.161 / 62 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,12010.111 / 29422.978 / 49 / 99
5,1-5,13324.853 / 30333.384 / 30 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,10264.618 / 27631.067 / 35 / 99
6,1-6,1.216 / 1.703 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,25680.181 / 55111.064 / 40780 / 99
7,1-7,9440.028 / 20180.903 / 62 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,23553.497 / 50523.147 / 40757 / 99
8,2-0,19586.411 / 31614.388 / 18 / 64,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 57,0.981 / 1.259 / 58 / 58
9,2-1,0.957 / 0.987 / 54 / 54,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 52,8792.693 / 21891.662 / 34 / 48
10,2-2,8151.461 / 12294.181 / 16 / 35,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 56,12443.139 / 28237.477 / 26 / 61
11,2-3,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 41,9551.794 / 22166.094 / 23 / 60
12,2-4,12928.213 / 30227.122 / 17 / 71,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 77,-1.000 / -1.000 / 0 / 19
13,2-5,22703.560 / 42003.061 / 14 / 38,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 71,17759.093 / 41546.464 / 17 / 58
14,2-6,3105.131 / 6533.161 / 23 / 41,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 63,7278.479 / 16441.312 / 19 / 56
15,2-7,6481.985 / 11952.757 / 46 / 47,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 53,10678.332 / 21958.263 / 47 / 68
