,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.117 / 1.461 / 99 / 99,1.322 / 1.461 / 99 / 99,1.275 / 1.596 / 99 / 99,1.277 / 1.387 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.151 / 1.151 / 99 / 99,1.183 / 1.466 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.586 / 1.927 / 99 / 99,1.693 / 2.014 / 99 / 99,2.079 / 2.698 / 99 / 99,1.577 / 1.927 / 99 / 99
3,1-3,1.309 / 1.423 / 99 / 99,1.391 / 1.572 / 99 / 99,1.872 / 2.125 / 99 / 99,1.226 / 1.407 / 99 / 99
4,1-4,1.483 / 1.823 / 99 / 99,1.755 / 2.245 / 99 / 99,2.375 / 2.936 / 99 / 99,1.400 / 1.823 / 99 / 99
5,1-5,1.448 / 1.688 / 99 / 99,1.248 / 1.706 / 99 / 99,1.304 / 1.768 / 99 / 99,1.236 / 1.706 / 99 / 99
6,1-6,1.040 / 1.100 / 99 / 99,1.102 / 1.417 / 99 / 99,1.064 / 1.417 / 99 / 99,1.039 / 1.239 / 99 / 99
7,1-7,1.975 / 2.230 / 99 / 99,2.578 / 2.943 / 99 / 99,1.959 / 2.232 / 99 / 99,1.851 / 2.230 / 99 / 99
8,2-0,1.612 / 1.770 / 84 / 84,1.652 / 1.770 / 45 / 45,0.922 / 1.012 / 64 / 64,0.936 / 1.012 / 45 / 45
9,2-1,1.193 / 1.643 / 68 / 68,1.103 / 1.727 / 65 / 65,1.018 / 1.867 / 50 / 50,1.076 / 1.919 / 39 / 39
10,2-2,1.084 / 1.084 / 69 / 69,1.163 / 1.534 / 52 / 52,1.208 / 1.537 / 42 / 42,1.259 / 1.537 / 36 / 36
11,2-3,1.036 / 1.316 / 54 / 54,1.010 / 1.578 / 42 / 42,1.217 / 1.384 / 54 / 54,1.074 / 1.431 / 61 / 61
12,2-4,0.919 / 0.919 / 62 / 62,0.919 / 0.919 / 35 / 35,0.919 / 0.919 / 21 / 21,0.919 / 0.919 / 48 / 48
13,2-5,1.374 / 1.374 / 61 / 61,1.364 / 1.422 / 18 / 18,0.997 / 1.045 / 53 / 53,1.017 / 1.017 / 28 / 28
14,2-6,1.307 / 1.307 / 33 / 33,1.370 / 2.341 / 70 / 70,1.056 / 1.056 / 32 / 32,1.071 / 1.813 / 50 / 50
15,2-7,1.802 / 2.022 / 40 / 40,2.158 / 2.228 / 63 / 63,2.419 / 2.419 / 69 / 69,1.742 / 1.743 / 52 / 52
