,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.434 / 1.466 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.337 / 1.692 / 99 / 99,1.486 / 1.935 / 99 / 99,1.634 / 1.935 / 98 / 99,1.442 / 1.692 / 99 / 99
2,1-2,1.358 / 1.553 / 99 / 99,1.529 / 1.688 / 99 / 99,1.562 / 1.688 / 99 / 99,1.396 / 1.553 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.511 / 1.558 / 99 / 99,0.637 / 1.000 / 99 / 99
4,1-4,1.980 / 1.990 / 99 / 99,1.865 / 1.871 / 99 / 99,2.004 / 2.693 / 99 / 99,1.140 / 1.302 / 99 / 99
5,1-5,1.312 / 1.312 / 99 / 99,1.460 / 1.460 / 99 / 99,1.706 / 1.706 / 99 / 99,1.374 / 1.517 / 99 / 99
6,1-6,1.424 / 1.483 / 99 / 99,1.210 / 1.269 / 99 / 99,1.614 / 1.979 / 99 / 99,1.339 / 1.524 / 99 / 99
7,1-7,6.892 / 437.368 / 99 / 99,2.132 / 2.313 / 99 / 99,1.926 / 2.052 / 99 / 99,1.757 / 1.879 / 99 / 99
8,2-0,1.983 / 2.869 / 30 / 30,1.061 / 1.428 / 45 / 45,1.307 / 1.504 / 73 / 73,0.972 / 1.436 / 48 / 48
9,2-1,1.003 / 1.003 / 50 / 50,1.012 / 1.035 / 52 / 52,1.003 / 1.003 / 45 / 45,1.003 / 1.003 / 59 / 59
10,2-2,1.612 / 3.039 / 63 / 63,1.015 / 1.900 / 38 / 38,1.201 / 2.079 / 36 / 36,1.090 / 1.675 / 63 / 63
11,2-3,1.503 / 2.826 / 45 / 45,1.198 / 2.140 / 53 / 53,1.194 / 2.140 / 63 / 63,1.198 / 1.998 / 50 / 50
12,2-4,1.905 / 2.144 / 53 / 53,1.813 / 1.849 / 16 / 16,1.924 / 2.066 / 35 / 35,1.438 / 1.641 / 75 / 75
13,2-5,0.755 / 0.972 / 51 / 51,0.845 / 0.972 / 32 / 32,0.746 / 0.746 / 49 / 49,1.570 / 1.844 / 65 / 65
14,2-6,2.163 / 2.489 / 59 / 59,1.945 / 2.032 / 31 / 31,2.072 / 2.462 / 42 / 42,1.344 / 1.619 / 46 / 46
15,2-7,0.919 / 0.919 / 78 / 78,0.919 / 0.919 / 51 / 51,1.462 / 1.462 / 32 / 32,1.102 / 1.571 / 34 / 34
