,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.507 / 2.133 / 99 / 99,1.592 / 2.133 / 99 / 99,2.101 / 2.648 / 99 / 99,1.428 / 2.133 / 99 / 99
1,1-1,1.889 / 2.491 / 99 / 99,1.970 / 2.491 / 99 / 99,2.959 / 3.463 / 99 / 99,1.812 / 2.491 / 99 / 99
2,1-2,1.204 / 1.360 / 99 / 99,1.273 / 1.360 / 99 / 99,1.106 / 1.360 / 99 / 99,1.200 / 1.360 / 99 / 99
3,1-3,2.035 / 2.520 / 99 / 99,2.342 / 2.759 / 99 / 99,2.293 / 2.740 / 99 / 99,2.135 / 2.682 / 99 / 99
4,1-4,1.747 / 1.818 / 99 / 99,1.734 / 1.818 / 99 / 99,1.690 / 1.818 / 99 / 99,2.185 / 2.323 / 99 / 99
5,1-5,1.310 / 1.375 / 99 / 99,1.586 / 1.901 / 99 / 99,1.658 / 1.901 / 99 / 99,1.302 / 1.511 / 99 / 99
6,1-6,0.787 / 1.000 / 99 / 99,1.282 / 1.345 / 99 / 99,1.288 / 1.403 / 91 / 99,0.933 / 1.000 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.114 / 1.197 / 99 / 99
8,2-0,1.105 / 1.124 / 50 / 50,1.084 / 1.124 / 70 / 70,1.103 / 1.126 / 31 / 31,1.176 / 1.276 / 44 / 44
9,2-1,1.191 / 1.225 / 55 / 55,1.169 / 1.775 / 76 / 76,1.219 / 1.380 / 28 / 28,1.155 / 1.225 / 54 / 54
10,2-2,1.172 / 1.472 / 38 / 38,1.213 / 1.472 / 68 / 68,1.211 / 2.322 / 46 / 46,1.388 / 1.717 / 47 / 47
11,2-3,1.112 / 1.525 / 83 / 83,1.107 / 1.107 / 52 / 52,1.179 / 1.782 / 62 / 62,1.107 / 1.107 / 65 / 65
12,2-4,2.073 / 2.471 / 39 / 39,1.682 / 2.178 / 36 / 36,1.460 / 2.178 / 61 / 61,1.827 / 2.246 / 26 / 26
13,2-5,1.016 / 1.193 / 55 / 55,1.379 / 1.700 / 51 / 51,1.161 / 1.472 / 40 / 40,1.233 / 1.631 / 39 / 39
14,2-6,0.893 / 0.893 / 66 / 66,0.893 / 0.893 / 50 / 50,0.893 / 0.893 / 56 / 56,1.045 / 1.052 / 57 / 57
15,2-7,1.420 / 1.420 / 63 / 63,1.420 / 1.420 / 49 / 49,1.420 / 1.420 / 53 / 53,1.535 / 1.639 / 76 / 76
