run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20230629-11:12:26-8677,runattr,,,configname,General,,
General-0-20230629-11:12:26-8677,runattr,,,datetime,20230629-11:12:26,,
General-0-20230629-11:12:26-8677,runattr,,,datetimef,20230629-111226,,
General-0-20230629-11:12:26-8677,runattr,,,experiment,General,,
General-0-20230629-11:12:26-8677,runattr,,,inifile,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/tutorials/extensibility_routing/omnetpp.ini,,
General-0-20230629-11:12:26-8677,runattr,,,iterationvars,,,
General-0-20230629-11:12:26-8677,runattr,,,iterationvarsd,,,
General-0-20230629-11:12:26-8677,runattr,,,iterationvarsf,,,
General-0-20230629-11:12:26-8677,runattr,,,measurement,,,
General-0-20230629-11:12:26-8677,runattr,,,network,TSN_multipath,,
General-0-20230629-11:12:26-8677,runattr,,,processid,8677,,
General-0-20230629-11:12:26-8677,runattr,,,repetition,0,,
General-0-20230629-11:12:26-8677,runattr,,,replication,#0,,
General-0-20230629-11:12:26-8677,runattr,,,resultdir,results,,
General-0-20230629-11:12:26-8677,runattr,,,runnumber,0,,
General-0-20230629-11:12:26-8677,runattr,,,seedset,0,,
General-0-20230629-11:12:26-8677,config,,,image-path,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/images,,
General-0-20230629-11:12:26-8677,config,,,network,TSN_multipath,,
General-0-20230629-11:12:26-8677,config,,,sim-time-limit,2ms,,
General-0-20230629-11:12:26-8677,config,,,*.macForwardingTableConfigurator.typename,,,
General-0-20230629-11:12:26-8677,config,,,*.*.hasStreamRedundancy,true,,
General-0-20230629-11:12:26-8677,config,,,*.*.bridging.streamRelay.typename,StreamRelayLayer,,
General-0-20230629-11:12:26-8677,config,,,*.*.bridging.streamCoder.typename,StreamCoderLayer,,
General-0-20230629-11:12:26-8677,config,,,*.streamRedundancyConfigurator.typename,StreamRedundancyConfigurator,,
General-0-20230629-11:12:26-8677,config,,,*.host0.eth[0].bitrate,100Mbps,,
