,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.259 / 1.618 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.133 / 1.372 / 99 / 99
1,1-1,1.167 / 1.307 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.259 / 1.307 / 99 / 99
2,1-2,1.190 / 1.364 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.845 / 2.070 / 99 / 99
3,1-3,1.330 / 1.652 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.562 / 1.746 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.751 / 2.367 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.891 / 2.367 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.242 / 1.242 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.314 / 1.314 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.449 / 1.519 / 99 / 99
9,2-0,1.054 / 1.304 / 53 / 53,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 62,1.103 / 1.304 / 33 / 33
10,2-1,1.509 / 1.772 / 65 / 65,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 45,1.475 / 1.772 / 44 / 44
11,2-2,1.077 / 1.077 / 34 / 34,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 35,0.900 / 1.306 / 42 / 42
12,2-3,2.451 / 2.451 / 48 / 48,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 47,2.451 / 2.451 / 40 / 40
13,2-4,1.192 / 1.364 / 53 / 53,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 52,1.100 / 1.461 / 56 / 56
14,2-5,1.493 / 1.771 / 42 / 42,-1.000 / -1.000 / 0 / 84,-1.000 / -1.000 / 0 / 61,1.455 / 1.771 / 28 / 28
15,2-6,0.953 / 1.244 / 29 / 29,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 63,1.166 / 1.249 / 83 / 83
16,2-7,1.711 / 1.764 / 27 / 27,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 64,1.686 / 1.764 / 38 / 38
17,2-8,1.360 / 1.616 / 34 / 34,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 44,1.273 / 1.616 / 38 / 38
