,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.178 / 1.353 / 99 / 99,1.836 / 2.026 / 99 / 99,2.447 / 2.749 / 99 / 99,1.203 / 1.353 / 99 / 99
1,1-1,1.116 / 1.415 / 99 / 99,1.244 / 1.415 / 99 / 99,1.645 / 1.966 / 99 / 99,1.164 / 1.508 / 99 / 99
2,1-2,1.580 / 1.752 / 99 / 99,1.373 / 1.461 / 99 / 99,1.832 / 1.988 / 99 / 99,1.687 / 1.752 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.443 / 1.443 / 99 / 99,1.542 / 1.542 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,2.079 / 2.187 / 99 / 99,2.135 / 2.480 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.306 / 1.306 / 99 / 99,1.209 / 1.310 / 99 / 99,1.000 / 1.000 / 99 / 99,1.306 / 1.306 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
7,1-7,1.381 / 1.827 / 99 / 99,1.803 / 2.256 / 99 / 99,1.736 / 2.134 / 99 / 99,1.310 / 1.827 / 99 / 99
8,1-8,1.430 / 1.817 / 99 / 99,2.318 / 2.760 / 99 / 99,1.775 / 2.374 / 99 / 99,1.369 / 1.817 / 99 / 99
9,2-0,1.810 / 2.005 / 41 / 41,1.020 / 1.379 / 36 / 36,1.780 / 2.084 / 51 / 51,1.798 / 1.805 / 28 / 28
10,2-1,1.825 / 2.046 / 63 / 63,1.102 / 1.653 / 68 / 68,0.972 / 1.421 / 40 / 40,1.858 / 2.047 / 60 / 60
11,2-2,1.480 / 1.480 / 40 / 40,0.831 / 0.844 / 70 / 70,1.367 / 1.385 / 60 / 60,1.480 / 1.480 / 76 / 76
12,2-3,0.825 / 1.084 / 54 / 54,0.813 / 1.084 / 56 / 56,1.342 / 1.755 / 59 / 59,0.895 / 1.172 / 44 / 44
13,2-4,1.115 / 1.412 / 44 / 44,1.057 / 1.412 / 43 / 43,1.154 / 1.464 / 59 / 59,1.204 / 1.412 / 14 / 14
14,2-5,0.981 / 1.327 / 33 / 33,1.126 / 1.725 / 43 / 43,2.064 / 2.531 / 48 / 48,0.978 / 1.327 / 34 / 34
15,2-6,1.312 / 1.777 / 58 / 58,1.581 / 1.885 / 45 / 45,1.515 / 2.009 / 47 / 47,1.259 / 1.777 / 62 / 62
16,2-7,1.053 / 1.538 / 35 / 35,1.127 / 1.538 / 71 / 71,1.009 / 1.456 / 41 / 41,1.046 / 1.538 / 54 / 54
17,2-8,0.849 / 0.849 / 50 / 50,0.854 / 1.231 / 74 / 74,0.849 / 0.849 / 72 / 72,0.849 / 0.849 / 57 / 57
