,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.658 / 2.133 / 99 / 99,1.477 / 1.531 / 99 / 99,2.387 / 2.884 / 99 / 99,1.231 / 1.435 / 99 / 99
1,1-1,0.968 / 1.885 / 99 / 99,1.655 / 1.863 / 99 / 99,1.914 / 2.313 / 99 / 99,1.867 / 2.047 / 99 / 99
2,1-2,1.453 / 1.598 / 99 / 99,0.989 / 1.151 / 99 / 99,1.253 / 1.449 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.109 / 1.575 / 99 / 99,1.887 / 1.965 / 99 / 99,1.591 / 1.858 / 99 / 99,1.153 / 1.260 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.760 / 1.773 / 99 / 99,1.581 / 1.581 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.569 / 1.983 / 99 / 99,1.895 / 2.063 / 99 / 99,1.570 / 1.741 / 99 / 99,1.552 / 1.675 / 99 / 99
6,1-6,1.113 / 1.319 / 99 / 99,1.420 / 1.626 / 99 / 99,2.454 / 2.779 / 99 / 99,1.364 / 1.506 / 99 / 99
7,1-7,2.064 / 2.188 / 99 / 99,2.026 / 2.205 / 99 / 99,2.498 / 3.013 / 99 / 99,1.805 / 1.932 / 99 / 99
8,1-8,1.964 / 2.203 / 99 / 99,2.178 / 2.370 / 99 / 99,2.192 / 2.370 / 99 / 99,2.055 / 2.203 / 99 / 99
9,2-0,0.928 / 1.041 / 34 / 34,1.303 / 1.303 / 29 / 29,1.275 / 1.326 / 28 / 28,1.708 / 1.708 / 65 / 65
10,2-1,1.538 / 1.538 / 42 / 42,0.909 / 0.909 / 49 / 49,1.559 / 1.594 / 38 / 38,1.691 / 1.691 / 34 / 34
11,2-2,0.891 / 0.891 / 39 / 39,1.285 / 1.382 / 60 / 60,1.662 / 1.908 / 43 / 43,1.108 / 1.332 / 66 / 66
12,2-3,0.986 / 1.123 / 41 / 41,1.017 / 1.123 / 58 / 58,1.284 / 1.346 / 39 / 39,0.757 / 0.757 / 59 / 59
13,2-4,0.920 / 0.930 / 60 / 60,0.904 / 0.930 / 82 / 82,1.541 / 1.549 / 75 / 75,1.053 / 1.188 / 42 / 42
14,2-5,0.736 / 1.179 / 45 / 45,1.361 / 1.438 / 56 / 56,1.609 / 1.857 / 35 / 35,1.564 / 1.600 / 46 / 46
15,2-6,1.853 / 1.973 / 35 / 35,1.355 / 1.869 / 72 / 72,1.584 / 1.967 / 56 / 56,1.527 / 1.698 / 55 / 55
16,2-7,1.695 / 1.695 / 73 / 73,1.695 / 1.695 / 59 / 59,1.698 / 1.708 / 11 / 11,1.600 / 1.600 / 59 / 59
17,2-8,0.940 / 0.940 / 32 / 32,0.940 / 0.940 / 46 / 46,1.226 / 2.513 / 52 / 52,1.174 / 1.262 / 58 / 58
