,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1,0.7376093294460642,0.8877551020408163,0.7230320699708455,0.8615160349854227,0.8250728862973761
2,0.8040816326530612,0.9401360544217687,0.9442176870748299,0.8938775510204081,0.8761904761904762
3,0.9523809523809523,0.9795918367346939,0.9880952380952381,0.9761904761904762,0.9931972789115646
4,0.9850340136054422,0.9768707482993197,0.927891156462585,1.0,0.9782312925170068
