,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1.0,0.8346938775510204,0.9979591836734694,0.9897959183673469,0.9979591836734694,0.9816326530612245
1.25,0.863265306122449,0.9918367346938776,0.9979591836734694,0.9918367346938776,0.9795918367346939
1.5,0.9850340136054422,0.9768707482993197,0.927891156462585,1.0,0.9782312925170068
1.75,0.927891156462585,0.9918367346938776,0.9306122448979591,0.9836734693877551,0.9510204081632653
2.0,0.9448979591836735,0.9571428571428572,0.8785714285714286,0.9571428571428572,0.936734693877551
