,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1.0,0.9311224489795918,1.0,1.0,1.0,1.0
1.25,0.8622448979591837,0.9965986394557823,0.9812925170068028,0.9812925170068028,0.9897959183673469
1.5,0.9523809523809523,0.9795918367346939,0.9880952380952381,0.9761904761904762,0.9931972789115646
1.75,0.9362244897959183,0.9426020408163265,0.9591836734693877,0.9387755102040817,0.8979591836734694
2.0,0.8408163265306122,0.9040816326530612,0.8336734693877551,0.9010204081632653,0.8214285714285714
