,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1.0,0.9236111111111112,0.9930555555555556,0.9930555555555556,1.0,1.0
1.25,0.8163265306122449,0.9948979591836735,0.9455782312925171,0.9982993197278912,0.9302721088435374
1.5,0.8040816326530612,0.9401360544217687,0.9442176870748299,0.8938775510204081,0.8761904761904762
1.75,0.9346938775510204,0.9578231292517007,0.817687074829932,0.9210884353741496,0.8857142857142857
2.0,0.8492063492063492,0.9115646258503401,0.7562358276643991,0.8458049886621315,0.8707482993197279
