,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1,0.9191489361702128,1.0,0.9170212765957447,0.9787234042553191,0.9531914893617022
2,0.9236111111111112,0.9930555555555556,0.9930555555555556,1.0,1.0
3,0.9311224489795918,1.0,1.0,1.0,1.0
4,0.8346938775510204,0.9979591836734694,0.9897959183673469,0.9979591836734694,0.9816326530612245
