,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.640 / 1.729 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.042 / 1.381 /  9,1.085 / 1.381 /  9,1.042 / 1.381 /  9,1.085 / 1.381 /  9,1.085 / 1.381 /  9
2,2-0,1.265 / 1.525 /  9,1.232 / 1.232 /  6,0.910 / 0.910 /  8,1.232 / 1.232 / 10,1.306 / 1.529 /  8
3,2-1,1.189 / 1.189 /  7,1.220 / 1.372 / 12,0.952 / 0.952 /  9,1.209 / 1.372 /  9,1.212 / 1.372 /  8
4,2-2,0.986 / 0.986 /  7,0.986 / 0.986 /  5,0.986 / 0.986 / 10,0.986 / 0.986 /  8,0.986 / 0.986 /  8
5,2-3,1.222 / 1.222 /  8,1.222 / 1.222 / 10,0.903 / 0.903 /  7,1.222 / 1.222 /  9,1.222 / 1.222 /  7
6,2-4,1.479 / 1.479 /  6,1.535 / 1.701 /  5,1.479 / 1.479 /  8,1.490 / 1.535 /  5,1.484 / 1.502 /  9
7,2-5,1.735 / 2.018 /  7,1.720 / 2.018 / 10,1.396 / 1.700 /  7,1.727 / 2.042 /  9,1.746 / 2.042 /  6
8,2-6,2.105 / 2.105 /  6,2.137 / 2.218 /  7,1.562 / 1.851 /  9,2.140 / 2.227 /  9,2.130 / 2.227 /  5
9,2-7,0.986 / 1.275 /  8,1.050 / 1.253 /  9,0.889 / 0.889 /  6,0.966 / 1.275 /  5,0.924 / 1.275 / 11
