,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.478 / 1.580 / 99 / 99,1.487 / 1.580 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.343 / 1.343 / 99 / 99,1.917 / 1.917 / 99 / 99,1.000 / 1.000 / 99 / 99
2,2-0,1.176 / 1.176 / 39 / 39,1.176 / 1.176 / 66 / 66,1.176 / 1.176 / 71 / 71,1.176 / 1.176 / 68 / 68
3,2-1,1.722 / 1.897 / 42 / 42,1.854 / 1.854 / 37 / 37,2.019 / 2.019 / 38 / 38,1.708 / 1.897 / 42 / 42
4,2-2,1.075 / 1.545 / 24 / 24,1.134 / 1.545 / 57 / 57,1.084 / 1.324 / 58 / 58,1.075 / 1.324 / 44 / 44
5,2-3,0.893 / 0.893 / 43 / 43,1.203 / 1.203 / 40 / 40,1.717 / 1.717 / 57 / 57,0.893 / 0.893 / 55 / 55
6,2-4,0.896 / 0.896 / 61 / 61,1.054 / 1.074 / 49 / 49,1.039 / 1.041 / 68 / 68,0.896 / 0.896 / 42 / 42
7,2-5,1.001 / 1.210 / 53 / 53,1.269 / 1.465 / 33 / 33,0.715 / 1.000 / 38 / 38,1.007 / 1.210 / 49 / 49
8,2-6,1.615 / 1.936 / 53 / 53,1.701 / 1.936 / 48 / 48,1.700 / 1.936 / 72 / 72,1.639 / 1.936 / 39 / 39
9,2-7,1.249 / 1.249 / 53 / 53,1.025 / 1.025 / 73 / 73,1.025 / 1.025 / 70 / 70,1.249 / 1.249 / 58 / 58
