,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.130 / 1.389 /  9,1.000 / 1.000 /  9,2.218 / 2.361 /  2,1.043 / 1.389 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.477 / 1.477 /  9,2.015 / 2.090 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,2-0,1.078 / 1.078 /  8,1.078 / 1.078 /  9,1.136 / 1.309 / 10,1.078 / 1.078 /  4,1.078 / 1.078 /  5
3,2-1,0.893 / 0.893 /  8,1.248 / 1.248 /  7,1.238 / 1.238 /  6,0.893 / 0.893 /  9,0.893 / 0.893 /  9
4,2-2,0.788 / 1.032 /  6,0.739 / 0.739 /  9,0.934 / 1.723 /  9,0.771 / 1.032 /  9,0.772 / 1.043 /  9
5,2-3,2.059 / 2.059 /  6,2.062 / 2.091 /  9,0.898 / 0.898 /  4,2.059 / 2.059 /  7,2.059 / 2.059 /  4
6,2-4,1.139 / 1.139 /  6,0.933 / 0.933 /  5,0.945 / 1.010 /  8,1.139 / 1.139 / 10,1.139 / 1.139 /  8
7,2-5,0.930 / 0.930 /  5,0.930 / 0.930 /  6,1.038 / 1.038 /  8,0.930 / 0.930 /  5,0.930 / 0.930 /  6
8,2-6,1.747 / 2.041 /  9,1.752 / 2.041 /  8,0.954 / 0.954 /  8,1.752 / 2.041 /  8,1.747 / 2.041 /  9
9,2-7,1.154 / 1.154 /  7,1.159 / 1.194 /  9,1.056 / 1.056 /  4,1.195 / 1.396 /  6,1.192 / 1.459 /  8
