,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.433 / 1.487 /  9,1.409 / 1.466 /  9,1.511 / 1.688 /  9,1.433 / 1.487 /  9,1.223 / 1.223 /  9
1,1-1,1.000 / 1.000 /  9,1.309 / 1.309 /  9,1.309 / 1.309 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,2-0,1.500 / 1.825 /  9,1.426 / 1.932 /  9,1.563 / 2.186 /  7,1.480 / 1.713 /  9,1.650 / 1.654 /  7
3,2-1,1.606 / 1.997 /  6,1.685 / 1.953 /  7,1.641 / 1.641 /  7,1.897 / 1.997 /  4,1.760 / 1.997 /  6
4,2-2,0.930 / 0.930 /  7,0.930 / 0.930 /  6,0.930 / 0.930 /  4,0.930 / 0.930 /  6,0.930 / 0.930 /  6
5,2-3,1.574 / 1.936 / 12,1.552 / 1.874 /  8,1.510 / 1.537 /  8,1.613 / 1.936 /  8,1.475 / 1.874 /  8
6,2-4,1.224 / 1.224 /  9,1.440 / 1.440 /  9,1.440 / 1.440 /  9,1.224 / 1.224 /  8,1.244 / 1.314 /  9
7,2-5,1.611 / 1.915 /  8,1.510 / 1.548 /  6,1.502 / 1.502 /  8,1.588 / 1.931 /  5,1.526 / 1.915 /  9
8,2-6,1.108 / 1.233 /  7,1.233 / 1.233 /  4,1.233 / 1.233 /  8,1.186 / 1.233 /  6,1.134 / 1.233 /  5
9,2-7,0.894 / 0.894 /  7,0.894 / 0.894 /  6,0.930 / 1.223 /  9,0.894 / 0.894 /  6,0.894 / 0.894 / 10
