,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.508 / 2.210 /  9,1.508 / 2.210 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.135 / 1.135 /  9,1.135 / 1.135 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,2-0,1.553 / 1.604 /  9,1.546 / 1.546 / 10,1.551 / 1.604 / 12,1.569 / 1.604 /  5,1.546 / 1.546 /  9
3,2-1,1.292 / 2.363 /  9,1.518 / 2.375 /  8,1.158 / 1.158 /  8,1.158 / 1.158 /  4,1.387 / 2.363 /  7
4,2-2,1.159 / 1.159 /  3,0.895 / 0.895 /  7,0.921 / 1.159 / 10,1.159 / 1.159 /  7,1.159 / 1.159 / 11
5,2-3,1.251 / 1.578 /  9,1.210 / 1.210 /  7,1.210 / 1.210 /  5,1.210 / 1.210 /  6,1.247 / 1.578 / 10
6,2-4,0.919 / 0.919 /  7,0.919 / 0.919 /  9,0.919 / 0.919 /  8,0.919 / 0.919 /  8,0.919 / 0.919 /  7
7,2-5,1.572 / 1.742 /  9,1.314 / 1.747 /  8,1.302 / 1.526 /  9,1.551 / 1.551 /  8,1.551 / 1.551 /  5
8,2-6,0.895 / 0.895 /  8,0.895 / 0.895 /  8,0.895 / 0.895 /  9,0.895 / 0.895 /  8,0.895 / 0.895 /  8
9,2-7,1.203 / 1.203 / 10,1.206 / 1.214 /  7,1.206 / 1.214 /  7,1.252 / 1.497 /  6,1.203 / 1.203 /  5
