,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.828 / 1.828 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.332 / 1.332 /  9,1.332 / 1.332 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,2-0,1.461 / 1.486 /  8,1.457 / 1.457 /  9,1.457 / 1.457 /  3,1.559 / 1.763 /  6,1.457 / 1.457 /  6
3,2-1,1.043 / 1.043 /  7,1.043 / 1.043 /  8,1.043 / 1.043 /  8,1.043 / 1.043 /  7,1.043 / 1.043 /  8
4,2-2,0.936 / 0.936 /  7,0.931 / 0.936 /  9,1.071 / 1.285 / 10,0.932 / 0.936 / 10,0.971 / 1.214 /  8
5,2-3,1.725 / 1.838 /  7,1.235 / 1.480 /  5,1.173 / 1.173 /  8,1.680 / 1.680 /  5,1.680 / 1.680 /  7
6,2-4,0.834 / 0.834 /  6,0.834 / 0.834 /  6,0.834 / 0.834 /  6,0.834 / 0.834 /  9,0.834 / 0.834 /  8
7,2-5,1.646 / 1.843 /  8,1.527 / 1.527 /  6,1.601 / 1.895 /  5,1.527 / 1.527 /  4,1.527 / 1.527 /  6
8,2-6,0.919 / 0.919 /  5,0.919 / 0.919 /  7,0.919 / 0.919 / 10,0.919 / 0.919 /  7,0.919 / 0.919 /  9
9,2-7,1.647 / 1.647 /  8,1.647 / 1.647 /  7,1.647 / 1.647 /  9,1.647 / 1.647 /  8,1.647 / 1.647 /  6
