,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.042 / 1.376 /  9,1.000 / 1.000 /  9,1.042 / 1.376 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.100 / 1.286 /  9,1.447 / 1.447 /  9,1.517 / 1.725 /  9,1.161 / 1.161 /  9,1.439 / 1.725 /  9
2,2-0,0.930 / 0.930 /  6,1.372 / 1.506 /  7,1.412 / 2.022 / 10,1.081 / 1.081 /  6,1.344 / 1.344 / 10
3,2-1,1.220 / 1.220 /  7,1.220 / 1.220 /  8,1.220 / 1.220 /  8,1.220 / 1.220 /  7,1.220 / 1.220 / 10
4,2-2,1.670 / 2.008 /  8,2.105 / 2.212 /  6,0.891 / 0.891 /  7,1.726 / 1.849 / 11,0.891 / 0.891 /  7
5,2-3,1.688 / 2.012 /  8,2.106 / 2.106 /  8,1.185 / 1.732 /  5,1.403 / 1.732 /  9,1.101 / 1.419 /  7
6,2-4,0.908 / 0.908 /  6,1.402 / 1.402 /  7,1.041 / 1.041 /  8,1.085 / 1.085 /  7,1.085 / 1.085 /  7
7,2-5,1.601 / 2.020 /  9,1.929 / 2.028 /  8,1.811 / 2.020 /  4,1.241 / 1.241 / 13,1.909 / 2.020 /  7
8,2-6,1.106 / 1.118 /  6,1.118 / 1.118 / 10,1.105 / 1.118 /  9,1.118 / 1.118 /  8,1.105 / 1.118 /  9
9,2-7,1.147 / 1.496 /  8,1.559 / 1.785 /  5,1.231 / 1.266 /  8,0.892 / 1.088 /  6,1.463 / 1.496 /  8
