,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.037 / 1.333 /  9,1.251 / 1.251 /  9,1.251 / 1.251 /  9,1.000 / 1.000 /  9,1.644 / 1.692 /  9
1,1-1,1.091 / 1.408 /  9,1.000 / 1.000 /  9,2.266 / 2.652 /  9,1.000 / 1.000 /  9,2.188 / 2.514 /  9
2,2-0,1.172 / 1.172 /  9,1.248 / 1.438 /  7,1.172 / 1.172 /  7,1.172 / 1.172 /  8,0.780 / 0.993 /  5
3,2-1,0.952 / 0.952 /  6,0.952 / 0.952 /  9,1.536 / 1.612 /  8,0.952 / 0.952 /  6,1.015 / 1.394 /  7
4,2-2,1.436 / 1.436 /  5,1.436 / 1.436 /  8,1.436 / 1.436 / 10,1.436 / 1.436 /  6,0.890 / 0.890 /  6
5,2-3,0.909 / 0.909 /  5,0.909 / 0.909 /  5,1.541 / 1.631 /  8,0.909 / 0.909 /  4,0.909 / 0.909 /  9
6,2-4,1.279 / 1.502 /  6,1.215 / 1.502 /  7,1.170 / 1.193 /  8,1.223 / 1.502 /  6,0.723 / 0.723 /  8
7,2-5,1.123 / 1.123 /  4,1.139 / 1.189 /  4,1.337 / 1.337 /  7,1.123 / 1.123 /  5,1.255 / 1.255 /  7
8,2-6,1.048 / 1.514 /  8,0.944 / 1.204 /  6,1.180 / 1.204 /  7,0.944 / 1.204 /  6,0.936 / 1.204 /  7
9,2-7,1.269 / 1.340 /  6,1.267 / 1.271 /  5,1.214 / 1.214 /  5,1.300 / 1.340 /  8,2.266 / 2.646 /  7
