,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.852 / 1.899 /  9,2.089 / 2.129 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.044 / 1.398 /  9,1.578 / 1.622 /  9,1.980 / 2.383 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,2-0,1.572 / 1.760 /  7,1.485 / 1.485 /  9,1.493 / 1.564 /  9,1.485 / 1.485 /  5,1.485 / 1.485 /  8
3,2-1,0.952 / 0.952 /  5,0.952 / 0.952 /  7,0.952 / 0.952 /  7,0.952 / 0.952 /  7,0.952 / 0.952 /  6
4,2-2,1.550 / 1.746 /  7,1.555 / 1.746 /  6,1.517 / 1.517 /  6,1.517 / 1.517 /  8,1.517 / 1.517 /  5
5,2-3,0.894 / 0.894 /  7,1.349 / 1.390 /  9,1.578 / 1.578 /  7,0.982 / 1.246 /  4,1.011 / 1.246 /  6
6,2-4,1.266 / 1.266 /  9,0.937 / 1.266 /  8,0.890 / 0.890 /  5,1.266 / 1.266 /  8,1.266 / 1.266 /  9
7,2-5,1.349 / 1.349 /  6,1.349 / 1.349 /  8,1.349 / 1.349 /  7,1.349 / 1.349 / 10,1.349 / 1.349 / 10
8,2-6,1.026 / 1.090 / 10,1.435 / 1.769 /  8,1.537 / 1.588 /  6,1.045 / 1.273 / 10,1.020 / 1.022 /  9
9,2-7,0.762 / 1.347 /  8,0.678 / 0.678 /  6,0.731 / 1.051 /  7,0.740 / 1.051 /  6,0.745 / 1.347 / 10
