,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.479 / 1.486 /  9,1.841 / 1.841 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.067 / 1.308 /  9,0.933 / 1.173 /  9,1.925 / 2.347 /  9,0.965 / 1.467 /  9,1.702 / 1.975 /  9
2,2-0,1.076 / 1.325 /  3,0.952 / 0.952 /  9,1.280 / 1.622 / 10,0.952 / 0.952 /  9,0.952 / 0.952 /  9
3,2-1,1.373 / 1.373 /  9,1.373 / 1.373 /  8,1.503 / 1.503 /  4,1.373 / 1.373 /  7,1.315 / 1.396 /  9
4,2-2,1.086 / 1.442 /  8,1.042 / 1.442 /  9,0.988 / 1.272 /  9,1.034 / 1.442 /  6,1.016 / 1.259 / 11
5,2-3,1.346 / 1.502 /  9,1.361 / 1.502 /  5,1.066 / 1.682 /  7,1.326 / 1.326 /  5,1.346 / 1.502 /  9
6,2-4,1.103 / 1.350 /  7,1.206 / 1.350 /  8,1.094 / 1.351 /  9,1.148 / 1.350 /  5,1.133 / 1.350 /  8
7,2-5,1.053 / 1.053 /  9,1.053 / 1.053 /  8,1.239 / 1.239 /  8,1.053 / 1.053 /  8,1.053 / 1.053 /  7
8,2-6,1.067 / 1.067 / 10,1.103 / 1.213 /  8,1.092 / 1.344 / 11,1.169 / 1.503 /  7,1.067 / 1.067 /  9
9,2-7,0.989 / 1.534 /  7,0.960 / 1.270 /  6,1.254 / 1.924 /  7,0.951 / 1.270 /  7,1.004 / 1.270 /  7
