,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.656 / 1.656 /  9,1.644 / 1.644 /  9,1.330 / 1.330 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.336 / 1.336 /  9,1.488 / 1.488 /  9,1.029 / 1.261 /  9,1.040 / 1.363 /  9
2,2-0,0.909 / 0.909 /  9,0.909 / 0.909 /  6,0.909 / 0.909 /  9,0.909 / 0.909 /  6,0.909 / 0.909 /  8
3,2-1,1.251 / 1.251 /  6,0.731 / 0.731 /  6,0.731 / 0.731 /  5,0.885 / 0.885 /  4,1.251 / 1.251 /  6
4,2-2,0.898 / 0.898 /  4,0.898 / 0.898 /  9,0.898 / 0.898 /  5,0.898 / 0.898 /  5,0.898 / 0.898 /  8
5,2-3,1.008 / 1.008 /  5,1.008 / 1.008 /  6,1.008 / 1.008 /  8,1.068 / 1.484 /  8,1.029 / 1.191 /  9
6,2-4,0.919 / 0.919 / 10,0.919 / 0.919 /  5,0.919 / 0.919 /  7,0.919 / 0.919 /  7,0.919 / 0.919 /  6
7,2-5,1.576 / 1.576 /  8,1.576 / 1.576 /  9,1.576 / 1.576 /  6,1.576 / 1.576 /  3,1.576 / 1.576 /  5
8,2-6,0.894 / 0.894 /  8,0.894 / 0.894 /  7,0.894 / 0.894 /  8,0.894 / 0.894 /  9,0.894 / 0.894 /  7
9,2-7,1.277 / 1.277 /  5,1.277 / 1.277 /  9,1.327 / 1.625 /  7,1.277 / 1.277 /  5,1.362 / 1.784 /  6
