,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.185 / 1.185 /  9,1.185 / 1.185 /  9,1.213 / 1.213 /  9,1.504 / 1.658 /  9
1,1-1,1.083 / 1.110 /  9,1.020 / 1.089 /  9,1.010 / 1.089 /  9,1.143 / 1.423 /  9,1.275 / 1.659 /  9
2,2-0,0.986 / 0.986 /  8,0.986 / 0.986 /  6,0.986 / 0.986 /  6,0.997 / 1.054 /  6,1.353 / 1.543 /  6
3,2-1,1.573 / 1.573 /  8,1.637 / 1.943 /  7,1.600 / 1.654 /  9,1.573 / 1.573 / 10,0.891 / 0.891 /  4
4,2-2,1.699 / 1.699 /  8,1.253 / 1.336 /  7,1.248 / 1.336 /  8,1.360 / 1.725 /  7,1.163 / 1.733 /  7
5,2-3,1.374 / 1.943 /  9,1.943 / 1.943 /  8,1.945 / 1.959 /  7,1.212 / 1.212 /  5,1.249 / 1.249 /  8
6,2-4,1.440 / 1.461 /  8,1.296 / 1.296 /  6,1.296 / 1.296 /  8,1.461 / 1.461 /  6,1.493 / 1.493 /  8
7,2-5,0.937 / 1.287 / 10,0.898 / 0.898 /  8,0.993 / 1.388 /  9,0.898 / 0.898 /  9,0.898 / 0.898 /  7
8,2-6,0.683 / 0.683 /  5,0.888 / 1.503 /  8,0.888 / 1.503 /  4,1.916 / 1.916 /  6,1.759 / 1.812 / 11
9,2-7,1.814 / 1.877 /  8,1.798 / 1.877 /  6,1.826 / 1.877 /  7,1.494 / 1.494 / 10,1.266 / 1.558 /  5
