,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.138 / 1.305 /  9,1.076 / 1.300 /  9,0.999 / 0.999 /  9,1.215 / 1.215 /  9
1,1-1,1.886 / 1.949 /  9,1.996 / 2.280 /  9,1.995 / 2.280 /  9,1.843 / 2.025 /  9,1.875 / 1.949 /  9
2,2-0,1.802 / 1.802 /  8,1.822 / 1.901 / 10,1.802 / 1.802 /  9,1.802 / 1.802 /  7,1.802 / 1.802 /  7
3,2-1,1.238 / 1.242 /  7,1.238 / 1.242 / 10,1.237 / 1.237 /  5,1.730 / 1.730 / 10,1.238 / 1.242 / 10
4,2-2,0.889 / 0.889 /  6,0.889 / 0.889 /  8,1.089 / 1.690 /  4,0.889 / 0.889 /  8,0.889 / 0.889 /  7
5,2-3,0.714 / 0.714 /  9,0.714 / 0.714 /  7,0.714 / 0.714 /  4,0.806 / 1.537 /  9,0.714 / 0.714 /  6
6,2-4,0.981 / 0.981 /  8,0.981 / 0.981 /  8,1.003 / 1.138 /  7,0.981 / 0.981 /  6,0.981 / 0.981 /  6
7,2-5,1.090 / 1.090 /  6,1.092 / 1.099 /  9,1.102 / 1.174 /  7,0.926 / 1.090 /  7,1.103 / 1.182 /  7
8,2-6,1.097 / 1.097 /  7,1.097 / 1.097 /  9,1.097 / 1.097 /  8,1.097 / 1.097 /  6,1.097 / 1.097 /  7
9,2-7,1.160 / 1.193 / 10,1.190 / 1.491 / 10,1.277 / 1.755 /  5,1.164 / 1.173 /  5,1.187 / 1.396 /  8
