,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.042 / 1.380 /  9,2.042 / 2.329 /  9,1.039 / 1.355 /  9,1.000 / 1.000 /  9
1,1-1,1.344 / 1.344 /  9,1.900 / 2.190 /  9,2.209 / 2.463 /  9,1.377 / 1.647 /  9,1.583 / 1.583 /  9
2,2-0,1.539 / 1.539 /  7,1.539 / 1.539 /  7,0.685 / 0.893 /  8,1.539 / 1.539 /  2,0.819 / 0.861 / 10
3,2-1,0.895 / 0.898 /  6,0.958 / 1.148 /  8,0.895 / 0.895 /  8,0.895 / 0.895 /  9,0.895 / 0.895 / 10
4,2-2,1.091 / 1.295 /  7,0.942 / 0.942 /  7,0.942 / 0.942 /  8,0.942 / 0.942 /  5,1.133 / 1.403 / 10
5,2-3,0.953 / 1.048 /  5,0.958 / 1.211 /  7,0.889 / 0.889 /  6,0.889 / 0.889 /  7,0.889 / 0.889 /  6
6,2-4,0.896 / 0.896 /  7,0.896 / 0.896 /  9,0.896 / 0.896 /  6,0.896 / 0.896 /  5,0.960 / 1.411 /  8
7,2-5,0.895 / 0.895 /  6,0.895 / 0.895 /  9,1.918 / 3.021 /  8,1.030 / 1.636 /  8,0.962 / 1.231 /  5
8,2-6,1.985 / 1.985 /  6,1.985 / 1.985 /  4,0.922 / 1.152 /  8,1.985 / 1.985 /  8,1.062 / 1.111 /  7
9,2-7,1.283 / 1.283 / 10,1.283 / 1.283 /  7,1.283 / 1.283 /  8,1.283 / 1.283 /  8,1.283 / 1.283 /  7
