,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.187 / 1.210 /  9,1.187 / 1.210 /  9,1.563 / 2.698 /  9,1.224 / 1.547 /  9,1.187 / 1.210 /  9
1,1-1,1.319 / 1.319 /  9,1.766 / 1.766 /  9,1.929 / 2.034 /  9,1.363 / 1.586 /  9,1.496 / 1.496 /  9
2,2-0,0.889 / 0.889 /  8,0.889 / 0.889 /  7,0.889 / 0.889 /  7,0.889 / 0.889 /  7,0.889 / 0.889 /  7
3,2-1,2.608 / 2.608 /  9,2.608 / 2.608 /  8,2.608 / 2.608 /  9,2.608 / 2.608 /  8,2.608 / 2.608 /  7
4,2-2,1.491 / 1.565 /  6,1.460 / 1.460 /  7,1.460 / 1.460 /  8,1.460 / 1.460 /  7,1.460 / 1.460 /  6
5,2-3,1.778 / 2.006 /  5,2.006 / 2.006 /  9,2.006 / 2.006 /  8,2.006 / 2.006 /  8,2.038 / 2.298 /  9
6,2-4,1.453 / 1.453 / 10,1.753 / 2.031 /  9,1.673 / 1.673 /  9,1.533 / 1.811 /  9,1.498 / 1.811 /  8
7,2-5,1.570 / 1.588 /  8,1.563 / 1.588 /  7,1.559 / 1.559 /  6,1.559 / 1.559 /  4,1.559 / 1.559 /  9
8,2-6,0.891 / 0.891 /  5,0.891 / 0.891 / 10,0.891 / 0.891 /  7,0.891 / 0.891 /  8,0.891 / 0.891 /  6
9,2-7,1.470 / 1.470 /  5,1.470 / 1.470 /  9,1.470 / 1.470 /  4,1.470 / 1.470 /  7,1.470 / 1.470 /  7
