,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.400 / 1.400 /  9,1.000 / 1.000 /  9,1.187 / 1.187 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.040 / 1.360 /  9,1.080 / 1.360 /  9
2,2-0,0.953 / 0.953 /  6,1.754 / 1.754 / 10,1.754 / 1.754 /  7,1.754 / 1.754 /  6,0.953 / 0.953 /  4
3,2-1,1.260 / 2.034 /  6,2.034 / 2.034 /  9,2.034 / 2.034 /  7,2.034 / 2.034 /  7,1.105 / 1.105 /  6
4,2-2,0.897 / 0.897 /  5,0.897 / 0.897 /  5,0.897 / 0.897 /  5,0.897 / 0.897 /  8,0.897 / 0.897 /  4
5,2-3,1.374 / 1.694 /  8,1.312 / 1.536 /  6,1.348 / 1.536 / 10,1.422 / 1.680 /  8,2.345 / 2.652 /  7
6,2-4,1.492 / 1.492 /  7,1.494 / 1.497 / 10,1.670 / 1.848 /  4,1.492 / 1.492 /  7,1.489 / 1.489 /  6
7,2-5,0.890 / 0.890 /  3,0.890 / 0.890 /  9,0.890 / 0.890 / 12,0.890 / 0.890 /  8,0.890 / 0.890 /  7
8,2-6,1.586 / 1.586 /  8,1.586 / 1.586 /  9,1.586 / 1.586 /  8,1.586 / 1.586 /  7,1.335 / 2.074 /  8
9,2-7,1.311 / 1.311 /  6,1.356 / 1.620 /  7,1.380 / 1.620 /  9,1.346 / 1.620 /  9,0.952 / 0.952 /  9
