,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.619 / 1.636 /  9,2.015 / 2.102 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,2-0,2.141 / 2.141 /  5,1.218 / 1.218 /  5,2.357 / 2.598 /  7,2.352 / 2.845 /  5,2.141 / 2.141 /  5
3,2-1,2.215 / 2.605 / 10,1.213 / 1.213 /  7,2.237 / 2.237 /  8,2.130 / 2.130 /  6,2.130 / 2.130 /  7
4,2-2,1.070 / 1.070 /  7,0.652 / 0.652 /  5,0.652 / 0.652 /  8,1.070 / 1.070 /  6,1.070 / 1.070 /  8
5,2-3,0.888 / 0.888 /  7,0.944 / 1.282 /  7,0.888 / 0.888 /  8,0.935 / 1.264 /  8,0.888 / 0.888 /  6
6,2-4,0.890 / 0.890 /  8,0.890 / 0.890 /  5,0.890 / 0.890 /  7,0.890 / 0.890 /  8,0.890 / 0.890 /  9
7,2-5,1.417 / 1.417 /  8,1.417 / 1.417 / 11,1.417 / 1.417 /  6,1.417 / 1.417 /  8,1.417 / 1.417 /  5
8,2-6,1.464 / 1.788 /  8,1.471 / 1.788 /  7,1.471 / 1.788 /  7,1.464 / 1.788 /  8,1.418 / 1.418 / 10
9,2-7,1.222 / 1.222 /  8,1.487 / 1.806 / 10,1.378 / 2.160 / 11,1.316 / 2.160 / 10,1.489 / 2.160 /  5
