,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.029 / 1.257 /  9,1.000 / 1.000 /  9,0.905 / 1.000 /  9,1.095 / 1.095 /  9,1.029 / 1.257 /  9
1,1-1,0.991 / 1.000 /  9,0.997 / 1.162 /  9,1.162 / 1.162 /  9,1.000 / 1.000 /  9,1.090 / 1.502 /  9
2,2-0,1.407 / 1.407 /  7,1.426 / 1.469 / 10,0.919 / 0.919 /  9,1.405 / 1.407 /  6,1.406 / 1.407 /  8
3,2-1,0.909 / 0.909 /  7,0.909 / 0.909 /  6,1.335 / 1.335 /  6,0.909 / 0.909 /  6,0.909 / 0.909 /  9
4,2-2,0.990 / 0.990 /  5,1.037 / 1.320 /  8,1.038 / 1.038 /  6,1.037 / 1.320 /  7,0.990 / 0.990 /  6
5,2-3,0.929 / 0.980 /  8,0.896 / 0.896 /  8,1.094 / 1.188 / 10,0.924 / 0.950 /  9,1.018 / 1.384 /  8
6,2-4,2.132 / 2.132 /  9,0.899 / 0.899 /  9,0.899 / 0.899 /  8,2.135 / 2.158 / 10,2.136 / 2.158 /  7
7,2-5,0.941 / 0.941 /  8,0.941 / 0.941 /  7,0.941 / 0.941 /  7,0.941 / 0.941 /  5,0.941 / 0.941 / 10
8,2-6,2.257 / 2.609 /  8,0.930 / 0.930 /  8,1.131 / 1.333 /  6,2.257 / 2.609 /  8,2.209 / 2.234 / 11
9,2-7,1.736 / 2.008 /  8,1.711 / 1.711 /  7,0.932 / 1.255 /  9,1.749 / 2.008 /  7,1.690 / 2.008 /  8
