,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.243 / 1.459 /  9,1.297 / 1.459 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.081 / 1.366 /  9,1.970 / 2.504 /  9,1.477 / 1.678 /  9,1.081 / 1.366 /  9,1.034 / 1.307 /  9
2,2-0,1.076 / 1.090 /  4,1.279 / 1.517 /  6,1.224 / 1.224 /  6,1.072 / 1.102 /  4,1.062 / 1.062 /  7
3,2-1,0.898 / 0.898 /  7,0.971 / 0.971 /  9,0.898 / 0.898 /  8,0.898 / 0.898 /  6,0.898 / 0.898 /  8
4,2-2,0.952 / 0.952 /  4,1.065 / 1.346 /  7,0.952 / 0.952 /  5,0.952 / 0.952 /  5,0.952 / 0.952 /  5
5,2-3,1.324 / 1.397 /  7,1.221 / 1.221 /  9,1.004 / 1.237 / 10,1.326 / 1.397 /  6,1.312 / 1.312 /  7
6,2-4,0.889 / 0.889 /  7,0.889 / 0.889 /  9,0.889 / 0.889 /  4,0.889 / 0.889 /  6,0.889 / 0.889 /  8
7,2-5,1.010 / 1.253 /  9,0.972 / 1.270 /  9,0.935 / 1.253 /  8,0.889 / 0.889 /  6,1.024 / 1.249 /  8
8,2-6,1.026 / 1.026 /  8,0.895 / 0.895 / 10,0.895 / 0.895 /  6,1.011 / 1.026 /  9,1.009 / 1.026 /  8
9,2-7,1.122 / 1.200 /  4,1.114 / 1.355 /  6,1.041 / 1.066 /  7,1.208 / 1.248 /  6,1.160 / 1.248 / 10
