,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,2023.534 / 4045.998 / 10098,1.320 / 1.360 /  9,2276.517 / 4551.564 / 11359,2023.534 / 4045.998 / 10098,1770.350 / 3540.032 / 8836
1,1-1,545.687 / 1817.573 /  5,1.000 / 1.000 /  9,681.908 / 1817.573 /  4,545.727 / 1817.573 /  5,182.412 / 908.059 /  5
2,2-0,0.891 / 0.891 /  1,0.891 / 0.891 /  7,-1.000 / -1.000 /  0,0.891 / 0.891 /  2,0.891 / 0.891 /  2
3,2-1,0.890 / 0.890 /  2,0.890 / 0.890 /  9,-1.000 / -1.000 /  0,0.890 / 0.890 /  1,0.890 / 0.890 /  2
4,2-2,-1.000 / -1.000 /  0,2.223 / 2.484 /  4,-1.000 / -1.000 /  0,2.136 / 2.136 /  2,2.136 / 2.136 /  2
5,2-3,1.486 / 1.486 /  1,1.245 / 1.383 /  4,-1.000 / -1.000 /  0,1.383 / 1.383 /  1,-1.000 / -1.000 /  0
6,2-4,2.043 / 2.043 /  2,0.764 / 0.764 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,2.043 / 2.043 /  2
7,2-5,1.333 / 1.333 /  1,1.163 / 1.163 /  9,-1.000 / -1.000 /  0,1.333 / 1.333 /  1,1.333 / 1.333 /  1
8,2-6,2.012 / 2.012 /  1,0.948 / 0.948 /  7,0.948 / 0.948 /  1,0.948 / 0.948 /  1,1.303 / 2.012 /  3
9,2-7,1.905 / 1.905 /  1,1.662 / 1.662 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.905 / 1.905 /  2
