17,30
16,30
19,30
18,30
15,30
23,30
21,30
19,30
15,30
18,30
9,30
15,30
24,30
18,30
23,30
22,30
17,30
7,30
12,30
12,30
14,30
17,30
23,30
15,30
12,30
19,30
21,30
19,30
17,30
19,30
20,30
17,30
17,30
15,30
15,30
23,30
22,30
16,30
22,30
24,30
15,30
19,30
3,30
14,30
24,30
24,30
24,30
15,30
15,30
10,30
