,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.121 / 1.121 / 99 / 99,1.121 / 1.121 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.402 / 1.409 / 99 / 99
1,1-1,1.019 / 1.053 / 99 / 99,1.411 / 1.525 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.043 / 1.053 / 99 / 99
2,1-2,1.562 / 1.975 / 99 / 99,1.962 / 2.618 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.608 / 1.975 / 99 / 99
3,1-3,1.697 / 1.759 / 99 / 99,2.114 / 2.285 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.682 / 1.716 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
5,2-0,1.349 / 1.605 / 67 / 67,1.330 / 1.605 / 45 / 45,-1.000 / -1.000 / 0 / 40,1.275 / 1.475 / 37 / 37
6,2-1,1.295 / 1.646 / 35 / 35,1.706 / 2.031 / 63 / 63,-1.000 / -1.000 / 0 / 81,1.266 / 1.627 / 46 / 46
7,2-2,0.762 / 1.079 / 43 / 43,1.487 / 1.661 / 39 / 39,-1.000 / -1.000 / 0 / 68,0.768 / 0.879 / 31 / 31
8,2-3,1.271 / 1.519 / 43 / 43,1.798 / 2.097 / 64 / 64,-1.000 / -1.000 / 0 / 54,1.264 / 1.519 / 67 / 67
9,2-4,1.074 / 1.391 / 44 / 44,1.056 / 1.632 / 55 / 55,-1.000 / -1.000 / 0 / 30,0.950 / 1.523 / 67 / 67
10,2-5,1.149 / 1.937 / 37 / 37,1.058 / 1.087 / 62 / 62,-1.000 / -1.000 / 0 / 60,1.053 / 1.087 / 53 / 53
11,2-6,1.174 / 1.669 / 39 / 39,1.118 / 1.669 / 52 / 52,-1.000 / -1.000 / 0 / 60,1.232 / 1.669 / 63 / 63
12,2-7,0.954 / 0.969 / 47 / 47,6.793 / 431.751 / 80 / 89,-1.000 / -1.000 / 0 / 66,0.953 / 0.953 / 36 / 36
13,2-8,1.602 / 1.989 / 67 / 67,1.862 / 2.158 / 48 / 48,-1.000 / -1.000 / 0 / 38,1.585 / 1.989 / 50 / 50
14,2-9,1.351 / 1.671 / 53 / 53,1.360 / 1.671 / 73 / 73,-1.000 / -1.000 / 0 / 38,1.397 / 1.671 / 45 / 45
15,2-10,1.267 / 1.270 / 49 / 49,1.107 / 1.223 / 42 / 42,-1.000 / -1.000 / 0 / 39,1.112 / 1.223 / 83 / 83
16,2-11,0.960 / 1.128 / 64 / 64,1.028 / 1.518 / 32 / 32,-1.000 / -1.000 / 0 / 71,0.976 / 1.320 / 20 / 20
17,2-12,0.908 / 0.908 / 31 / 31,1.010 / 1.341 / 47 / 47,-1.000 / -1.000 / 0 / 50,1.193 / 1.341 / 66 / 66
18,2-13,1.445 / 2.155 / 59 / 59,15.475 / 453.734 / 33 / 40,-1.000 / -1.000 / 0 / 59,1.714 / 2.139 / 62 / 62
19,2-14,0.902 / 1.108 / 24 / 24,0.977 / 1.592 / 68 / 68,-1.000 / -1.000 / 0 / 69,0.880 / 1.108 / 51 / 51
