,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,2.492 / 3.003 / 99 / 99,2.350 / 2.673 / 99 / 99,2.520 / 3.208 / 99 / 99
1,1-1,1.211 / 1.544 / 99 / 99,1.234 / 1.530 / 99 / 99,1.214 / 1.544 / 99 / 99,1.346 / 1.544 / 99 / 99
2,1-2,1.237 / 1.512 / 99 / 99,1.527 / 1.758 / 99 / 99,5.494 / 381.740 / 99 / 99,1.305 / 1.512 / 99 / 99
3,1-3,1.297 / 1.420 / 99 / 99,1.764 / 2.145 / 99 / 99,1.335 / 2.772 / 99 / 99,1.195 / 1.420 / 99 / 99
4,1-4,2.765 / 3.333 / 99 / 99,2.629 / 3.254 / 99 / 99,1.592 / 2.168 / 99 / 99,2.564 / 2.974 / 99 / 99
5,2-0,2.762 / 3.700 / 64 / 87,2.643 / 3.510 / 44 / 56,1.833 / 2.768 / 58 / 58,2.144 / 3.293 / 19 / 38
6,2-1,0.892 / 0.892 / 67 / 67,0.892 / 0.892 / 37 / 37,0.909 / 1.123 / 41 / 41,0.892 / 0.892 / 39 / 39
7,2-2,1.099 / 1.366 / 42 / 42,1.006 / 1.300 / 63 / 63,1.024 / 1.300 / 55 / 55,1.026 / 1.300 / 46 / 46
8,2-3,1.538 / 1.753 / 57 / 57,1.678 / 1.961 / 48 / 48,1.641 / 2.117 / 44 / 44,1.467 / 1.753 / 18 / 18
9,2-4,1.747 / 2.186 / 65 / 65,1.662 / 2.269 / 49 / 49,0.955 / 1.269 / 31 / 31,1.590 / 1.992 / 58 / 58
10,2-5,2.340 / 2.959 / 21 / 28,2.218 / 2.774 / 32 / 36,1.942 / 2.338 / 36 / 36,2.145 / 2.734 / 35 / 46
11,2-6,0.896 / 0.896 / 69 / 69,1.303 / 1.303 / 43 / 43,0.896 / 0.896 / 55 / 55,0.896 / 0.896 / 46 / 46
12,2-7,2.976 / 3.302 / 49 / 49,3.054 / 3.437 / 52 / 52,1.189 / 1.594 / 67 / 67,3.164 / 3.695 / 50 / 50
13,2-8,1.766 / 1.933 / 54 / 54,1.459 / 2.894 / 41 / 41,1.354 / 1.849 / 31 / 31,2.232 / 2.584 / 63 / 63
14,2-9,1.516 / 2.262 / 43 / 43,1.439 / 1.540 / 56 / 56,1.480 / 1.647 / 36 / 36,1.492 / 1.540 / 70 / 70
15,2-10,1.020 / 1.675 / 57 / 57,1.151 / 1.929 / 55 / 55,0.951 / 1.490 / 47 / 47,1.213 / 1.914 / 62 / 62
16,2-11,1.586 / 2.448 / 66 / 66,1.360 / 1.961 / 60 / 60,1.141 / 1.403 / 34 / 34,1.637 / 2.382 / 49 / 49
17,2-12,1.978 / 2.104 / 36 / 36,2.046 / 2.345 / 67 / 67,1.821 / 1.833 / 29 / 29,1.870 / 2.170 / 64 / 64
18,2-13,1.953 / 2.373 / 35 / 35,2.007 / 2.310 / 56 / 56,1.934 / 2.135 / 61 / 61,2.207 / 2.632 / 46 / 46
19,2-14,1.059 / 1.102 / 54 / 54,1.129 / 1.239 / 67 / 67,1.028 / 1.099 / 55 / 55,1.025 / 1.099 / 52 / 52
20,2-15,2.393 / 2.596 / 54 / 54,2.317 / 2.596 / 27 / 27,2.413 / 2.596 / 42 / 42,2.469 / 2.666 / 40 / 40
21,2-16,1.451 / 2.566 / 47 / 47,1.956 / 3.514 / 45 / 45,1.811 / 2.177 / 58 / 58,1.658 / 3.485 / 62 / 62
22,2-17,2.278 / 2.660 / 60 / 60,2.497 / 2.885 / 50 / 50,2.102 / 2.150 / 50 / 50,2.190 / 2.632 / 39 / 39
23,2-18,2.407 / 2.795 / 54 / 54,2.519 / 2.928 / 54 / 54,2.343 / 2.691 / 38 / 38,2.390 / 2.703 / 37 / 37
24,2-19,1.103 / 1.573 / 42 / 42,1.497 / 2.569 / 26 / 26,1.044 / 1.490 / 36 / 36,1.131 / 2.505 / 60 / 60
