,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.146 / 1.594 / 99 / 99,1.729 / 2.128 / 99 / 99,1.715 / 2.117 / 99 / 99,1.231 / 1.531 / 99 / 99
1,1-1,1.231 / 1.623 / 99 / 99,1.385 / 1.816 / 99 / 99,1.477 / 2.221 / 99 / 99,1.264 / 1.447 / 99 / 99
2,1-2,1.575 / 2.109 / 99 / 99,1.585 / 2.200 / 99 / 99,1.534 / 2.452 / 99 / 99,1.506 / 1.885 / 99 / 99
3,1-3,2.068 / 2.727 / 99 / 99,2.202 / 2.694 / 99 / 99,2.422 / 2.945 / 99 / 99,2.051 / 2.674 / 99 / 99
4,2-0,1.639 / 1.923 / 49 / 49,1.524 / 1.681 / 38 / 38,1.610 / 2.260 / 46 / 46,1.710 / 2.405 / 69 / 69
5,2-1,1.814 / 2.860 / 55 / 55,1.920 / 2.585 / 86 / 86,2.041 / 2.860 / 60 / 60,1.199 / 1.700 / 50 / 50
6,2-2,0.899 / 0.899 / 40 / 40,0.899 / 0.899 / 29 / 29,0.899 / 0.899 / 31 / 31,0.899 / 0.899 / 67 / 67
7,2-3,1.601 / 1.910 / 23 / 23,1.606 / 1.833 / 21 / 21,1.603 / 1.837 / 28 / 28,1.572 / 1.973 / 68 / 68
8,2-4,0.991 / 2.685 / 43 / 43,0.917 / 1.315 / 45 / 45,0.938 / 2.353 / 48 / 48,0.914 / 1.315 / 66 / 66
9,2-5,1.856 / 2.621 / 55 / 55,1.406 / 1.817 / 36 / 36,1.190 / 1.793 / 34 / 34,1.378 / 2.132 / 41 / 41
10,2-6,1.294 / 1.564 / 46 / 46,1.403 / 1.688 / 39 / 39,1.420 / 1.688 / 42 / 42,1.380 / 1.483 / 64 / 64
11,2-7,1.249 / 1.729 / 59 / 59,1.275 / 1.611 / 43 / 43,1.596 / 2.168 / 43 / 43,1.393 / 2.007 / 63 / 63
12,2-8,1.343 / 1.530 / 43 / 43,1.282 / 1.530 / 62 / 62,1.262 / 1.544 / 28 / 28,1.250 / 1.530 / 46 / 46
13,2-9,1.281 / 2.174 / 63 / 63,1.532 / 2.074 / 27 / 27,1.626 / 2.360 / 43 / 43,1.408 / 2.207 / 68 / 68
14,2-10,1.605 / 2.186 / 57 / 57,1.615 / 1.936 / 58 / 58,1.595 / 1.824 / 39 / 39,1.461 / 1.742 / 36 / 36
15,2-11,1.171 / 1.819 / 51 / 51,1.243 / 1.883 / 47 / 47,1.251 / 1.884 / 41 / 41,1.052 / 1.818 / 40 / 40
16,2-12,1.191 / 1.518 / 21 / 21,1.321 / 1.639 / 48 / 48,1.171 / 1.639 / 18 / 18,1.299 / 1.670 / 59 / 59
17,2-13,1.434 / 2.191 / 47 / 47,1.346 / 1.957 / 48 / 48,1.109 / 1.829 / 61 / 61,1.071 / 1.607 / 31 / 31
18,2-14,1.012 / 1.089 / 59 / 59,1.183 / 1.251 / 49 / 49,1.170 / 1.557 / 75 / 75,0.611 / 0.611 / 25 / 25
19,2-15,1.776 / 2.739 / 48 / 48,1.777 / 2.417 / 68 / 68,1.795 / 2.546 / 46 / 46,1.877 / 2.447 / 17 / 17
