,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.188 / 1.362 / 99 / 99,1.792 / 2.243 / 99 / 99,2.157 / 2.458 / 99 / 99,1.172 / 1.359 / 99 / 99
1,1-1,1.051 / 1.203 / 99 / 99,1.097 / 1.404 / 99 / 99,1.110 / 1.387 / 99 / 99,1.042 / 1.508 / 99 / 99
2,1-2,1.428 / 1.857 / 99 / 99,1.390 / 1.896 / 99 / 99,1.458 / 2.123 / 99 / 99,1.550 / 2.099 / 99 / 99
3,1-3,1.568 / 1.970 / 99 / 99,1.500 / 2.261 / 99 / 99,1.421 / 1.970 / 99 / 99,1.765 / 2.944 / 99 / 99
4,2-0,1.875 / 2.706 / 42 / 42,1.998 / 2.672 / 37 / 37,1.967 / 2.611 / 36 / 36,2.147 / 2.895 / 52 / 52
5,2-1,1.852 / 2.394 / 51 / 51,1.968 / 2.443 / 53 / 53,1.986 / 2.794 / 49 / 49,1.865 / 2.565 / 62 / 62
6,2-2,1.621 / 1.846 / 66 / 66,1.529 / 1.858 / 48 / 48,1.518 / 1.846 / 37 / 37,1.549 / 2.119 / 50 / 50
7,2-3,2.110 / 2.427 / 29 / 29,1.867 / 1.921 / 38 / 38,1.940 / 2.245 / 73 / 73,1.954 / 2.427 / 44 / 44
8,2-4,0.890 / 0.890 / 46 / 46,0.890 / 0.890 / 59 / 59,0.890 / 0.890 / 63 / 63,0.890 / 0.890 / 38 / 38
9,2-5,1.934 / 2.628 / 45 / 45,1.664 / 2.257 / 16 / 16,1.624 / 1.944 / 23 / 23,1.892 / 2.301 / 55 / 55
10,2-6,0.888 / 0.888 / 16 / 16,1.121 / 1.347 / 25 / 25,1.161 / 1.638 / 50 / 50,1.316 / 2.202 / 49 / 49
11,2-7,1.197 / 2.005 / 51 / 51,1.094 / 1.318 / 62 / 62,1.081 / 1.522 / 40 / 40,0.987 / 1.318 / 31 / 31
12,2-8,1.310 / 1.502 / 58 / 58,1.278 / 1.502 / 33 / 33,1.263 / 1.502 / 39 / 39,1.268 / 1.510 / 56 / 56
13,2-9,2.515 / 3.343 / 50 / 50,2.263 / 2.952 / 30 / 30,1.464 / 1.988 / 59 / 59,1.532 / 2.344 / 47 / 47
14,2-10,1.804 / 2.313 / 29 / 29,1.888 / 2.445 / 45 / 45,1.835 / 2.424 / 41 / 41,1.908 / 2.399 / 69 / 69
15,2-11,1.526 / 1.908 / 70 / 70,1.508 / 1.908 / 51 / 51,1.549 / 2.203 / 38 / 38,1.568 / 2.280 / 47 / 47
16,2-12,1.140 / 1.537 / 88 / 88,0.957 / 1.537 / 45 / 45,0.963 / 1.537 / 46 / 46,1.099 / 1.537 / 68 / 68
17,2-13,1.411 / 1.999 / 34 / 34,1.339 / 1.882 / 27 / 27,1.461 / 2.128 / 36 / 36,1.520 / 2.158 / 53 / 53
18,2-14,2.031 / 2.511 / 42 / 42,1.936 / 2.377 / 44 / 44,1.983 / 2.963 / 60 / 60,2.090 / 2.580 / 41 / 41
19,2-15,1.197 / 1.698 / 50 / 50,1.286 / 1.958 / 41 / 41,1.424 / 2.753 / 48 / 48,1.337 / 2.027 / 64 / 64
