,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.179 / 1.667 / 99 / 99,1.683 / 1.850 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.169 / 1.678 / 99 / 99
1,1-1,1.801 / 2.485 / 99 / 99,1.717 / 2.485 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.793 / 2.485 / 99 / 99
2,1-2,1.492 / 1.686 / 99 / 99,1.998 / 2.218 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.492 / 1.686 / 99 / 99
3,1-3,1.060 / 1.331 / 99 / 99,1.502 / 2.296 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.044 / 1.331 / 99 / 99
4,2-0,1.618 / 2.207 / 32 / 32,2.215 / 3.170 / 57 / 57,-1.000 / -1.000 / 0 / 60,1.696 / 2.188 / 47 / 47
5,2-1,1.188 / 1.721 / 69 / 69,1.017 / 1.729 / 60 / 60,-1.000 / -1.000 / 0 / 24,1.207 / 1.794 / 69 / 69
6,2-2,1.246 / 1.936 / 48 / 48,1.390 / 2.119 / 64 / 64,-1.000 / -1.000 / 0 / 42,1.322 / 1.828 / 54 / 54
7,2-3,1.006 / 1.549 / 52 / 52,1.049 / 1.596 / 54 / 54,-1.000 / -1.000 / 0 / 32,1.098 / 1.549 / 41 / 41
8,2-4,1.404 / 1.846 / 57 / 57,1.291 / 1.678 / 49 / 49,-1.000 / -1.000 / 0 / 66,1.196 / 1.678 / 55 / 55
9,2-5,1.674 / 2.033 / 60 / 60,1.154 / 1.440 / 29 / 29,-1.000 / -1.000 / 0 / 68,1.167 / 1.440 / 39 / 39
10,2-6,1.253 / 1.872 / 46 / 46,1.220 / 1.504 / 54 / 54,-1.000 / -1.000 / 0 / 49,1.208 / 1.527 / 25 / 25
11,2-7,1.358 / 1.725 / 58 / 58,1.097 / 1.750 / 66 / 66,-1.000 / -1.000 / 0 / 69,1.556 / 1.869 / 70 / 70
12,2-8,0.926 / 1.712 / 48 / 48,2.155 / 2.556 / 49 / 49,-1.000 / -1.000 / 0 / 27,0.866 / 1.840 / 53 / 53
13,2-9,1.351 / 1.734 / 63 / 63,1.614 / 2.107 / 64 / 64,-1.000 / -1.000 / 0 / 44,1.334 / 1.438 / 52 / 52
14,2-10,0.887 / 1.472 / 57 / 57,1.343 / 1.624 / 30 / 52,-1.000 / -1.000 / 0 / 66,0.750 / 0.923 / 31 / 31
15,2-11,1.062 / 2.085 / 55 / 55,1.122 / 1.722 / 47 / 47,-1.000 / -1.000 / 0 / 57,1.164 / 1.725 / 62 / 62
16,2-12,1.131 / 1.380 / 65 / 65,0.786 / 1.004 / 45 / 45,-1.000 / -1.000 / 0 / 65,1.172 / 1.370 / 61 / 61
17,2-13,1.480 / 2.123 / 41 / 41,1.511 / 1.924 / 39 / 39,-1.000 / -1.000 / 0 / 74,1.443 / 1.739 / 40 / 40
18,2-14,1.643 / 2.209 / 45 / 45,1.452 / 2.704 / 14 / 29,-1.000 / -1.000 / 0 / 54,1.792 / 2.373 / 35 / 35
19,2-15,1.346 / 1.863 / 49 / 49,1.362 / 2.122 / 33 / 33,-1.000 / -1.000 / 0 / 60,1.196 / 1.847 / 51 / 51
