,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.329 / 1.700 / 99 / 99,1.758 / 2.114 / 99 / 99,2.303 / 2.455 / 99 / 99,1.350 / 1.700 / 99 / 99
1,1-1,1.283 / 1.506 / 99 / 99,1.438 / 1.887 / 99 / 99,2.447 / 2.861 / 99 / 99,1.294 / 1.506 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.653 / 1.773 / 99 / 99,1.763 / 1.994 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.307 / 1.415 / 99 / 99,1.702 / 1.747 / 99 / 99
4,1-4,1.107 / 1.119 / 99 / 99,1.134 / 1.873 / 99 / 99,1.127 / 1.323 / 99 / 99,1.110 / 1.119 / 99 / 99
5,2-0,1.863 / 2.061 / 44 / 44,1.819 / 2.093 / 55 / 55,1.921 / 2.061 / 70 / 70,1.891 / 2.061 / 48 / 48
6,2-1,1.329 / 1.569 / 40 / 40,1.782 / 2.130 / 24 / 24,1.770 / 2.172 / 33 / 33,1.347 / 1.611 / 34 / 34
7,2-2,1.853 / 1.853 / 46 / 46,1.944 / 1.944 / 58 / 58,1.944 / 1.944 / 26 / 26,1.858 / 1.909 / 47 / 47
8,2-3,1.070 / 1.496 / 48 / 48,1.087 / 1.332 / 18 / 18,1.552 / 2.257 / 48 / 48,1.095 / 1.496 / 62 / 62
9,2-4,1.478 / 1.698 / 73 / 73,1.414 / 1.698 / 41 / 41,1.451 / 1.698 / 65 / 65,1.383 / 1.383 / 11 / 11
10,2-5,1.096 / 1.332 / 43 / 43,1.152 / 1.460 / 48 / 48,1.040 / 1.534 / 37 / 37,1.496 / 2.135 / 54 / 54
11,2-6,0.898 / 0.898 / 45 / 45,0.898 / 0.898 / 61 / 61,0.898 / 0.898 / 32 / 32,0.898 / 0.898 / 46 / 46
12,2-7,1.434 / 1.851 / 62 / 62,1.202 / 1.202 / 28 / 39,1.542 / 1.574 / 50 / 50,1.550 / 2.016 / 65 / 65
13,2-8,1.093 / 1.093 / 67 / 67,1.233 / 1.804 / 64 / 64,1.248 / 1.853 / 47 / 47,1.093 / 1.093 / 50 / 50
14,2-9,1.212 / 1.564 / 49 / 49,1.373 / 1.522 / 43 / 43,1.063 / 1.310 / 83 / 83,1.176 / 1.522 / 51 / 51
