,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.127 / 1.142 / 99 / 99,1.114 / 1.142 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.235 / 1.681 / 99 / 99,1.520 / 2.000 / 99 / 99,27.431 / 1007.789 / 99 / 99,1.196 / 1.681 / 99 / 99
2,1-2,1.146 / 1.150 / 99 / 99,80.241 / 1675.455 / 99 / 99,23.851 / 559.180 / 99 / 99,1.138 / 1.150 / 99 / 99
3,1-3,1.452 / 1.457 / 99 / 99,1.464 / 1.708 / 99 / 99,32.065 / 1516.372 / 99 / 99,1.437 / 1.457 / 99 / 99
4,1-4,1.320 / 1.320 / 99 / 99,1.682 / 1.814 / 99 / 99,1.775 / 1.843 / 99 / 99,1.320 / 1.320 / 99 / 99
5,2-0,0.896 / 0.896 / 44 / 44,0.896 / 0.896 / 39 / 39,0.896 / 0.896 / 62 / 62,0.896 / 0.896 / 34 / 34
6,2-1,2.855 / 3.064 / 46 / 46,1.217 / 1.581 / 56 / 56,1.198 / 1.766 / 39 / 39,2.930 / 3.295 / 58 / 58
7,2-2,1.757 / 1.757 / 42 / 42,21.316 / 604.758 / 31 / 31,1.828 / 2.452 / 47 / 47,1.788 / 2.460 / 23 / 23
8,2-3,1.209 / 1.448 / 82 / 82,1.047 / 1.047 / 72 / 72,1.047 / 1.047 / 42 / 42,1.302 / 1.448 / 41 / 41
9,2-4,2.249 / 2.490 / 63 / 63,2.200 / 2.531 / 44 / 44,2.146 / 2.305 / 30 / 30,2.171 / 2.490 / 54 / 54
10,2-5,1.051 / 1.304 / 32 / 32,1.036 / 1.304 / 66 / 66,1.058 / 1.304 / 58 / 58,0.978 / 1.304 / 65 / 65
11,2-6,2.104 / 2.315 / 52 / 52,111.028 / 874.067 / 40 / 40,29.282 / 1310.662 / 62 / 62,2.114 / 2.315 / 35 / 35
12,2-7,2.421 / 2.818 / 25 / 25,2.318 / 2.795 / 34 / 34,2.332 / 2.917 / 40 / 40,2.405 / 2.818 / 32 / 32
13,2-8,1.284 / 1.284 / 69 / 69,1.289 / 1.480 / 45 / 45,1.385 / 1.441 / 66 / 66,1.284 / 1.284 / 47 / 47
14,2-9,1.641 / 1.641 / 43 / 43,1.389 / 1.812 / 26 / 26,1.048 / 1.885 / 35 / 35,1.729 / 2.317 / 54 / 54
