,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.338 / 1.706 / 99 / 99,1.831 / 2.127 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.323 / 1.706 / 99 / 99
1,1-1,1.477 / 1.691 / 99 / 99,1.455 / 1.742 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.460 / 1.691 / 99 / 99
2,1-2,1.193 / 1.420 / 99 / 99,1.668 / 2.173 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.186 / 1.420 / 99 / 99
3,1-3,0.980 / 1.000 / 99 / 99,1.649 / 1.656 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.139 / 1.139 / 99 / 99
4,1-4,1.021 / 1.043 / 99 / 99,1.789 / 1.857 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.186 / 1.188 / 99 / 99
5,2-0,0.898 / 0.898 / 69 / 69,1.730 / 1.758 / 31 / 31,-1.000 / -1.000 / 0 / 60,0.898 / 0.898 / 54 / 54
6,2-1,2.327 / 2.653 / 64 / 64,2.714 / 2.714 / 61 / 61,-1.000 / -1.000 / 0 / 65,2.328 / 2.336 / 39 / 39
7,2-2,1.093 / 1.522 / 53 / 53,1.399 / 2.671 / 41 / 41,-1.000 / -1.000 / 0 / 34,1.215 / 2.671 / 70 / 70
8,2-3,1.602 / 2.314 / 48 / 48,1.941 / 2.215 / 35 / 35,-1.000 / -1.000 / 0 / 43,1.612 / 1.820 / 33 / 33
9,2-4,2.274 / 2.639 / 23 / 23,2.743 / 3.131 / 70 / 70,-1.000 / -1.000 / 0 / 66,2.273 / 2.639 / 59 / 59
10,2-5,2.662 / 3.142 / 29 / 29,2.337 / 2.755 / 31 / 31,-1.000 / -1.000 / 0 / 20,2.587 / 2.976 / 52 / 52
11,2-6,2.640 / 3.142 / 49 / 49,2.411 / 2.925 / 69 / 69,-1.000 / -1.000 / 0 / 22,2.528 / 2.606 / 24 / 24
12,2-7,1.155 / 1.155 / 48 / 48,1.052 / 1.155 / 55 / 55,-1.000 / -1.000 / 0 / 42,1.155 / 1.155 / 45 / 45
13,2-8,1.363 / 2.301 / 36 / 36,1.198 / 1.346 / 44 / 44,-1.000 / -1.000 / 0 / 27,1.138 / 1.349 / 56 / 56
14,2-9,0.898 / 0.898 / 49 / 49,0.898 / 0.898 / 41 / 41,-1.000 / -1.000 / 0 / 52,0.898 / 0.898 / 48 / 48
