,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.256 / 1.656 / 99 / 99,1.375 / 1.494 / 99 / 99,1.442 / 1.899 / 99 / 99,1.284 / 1.656 / 99 / 99
1,1-1,1.436 / 2.032 / 99 / 99,2.034 / 2.225 / 99 / 99,2.389 / 2.816 / 99 / 99,1.565 / 2.032 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.362 / 1.529 / 99 / 99,1.658 / 1.925 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.335 / 1.335 / 99 / 99,1.998 / 2.061 / 99 / 99,2.011 / 2.348 / 99 / 99,1.335 / 1.335 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.867 / 2.164 / 99 / 99,1.348 / 2.380 / 99 / 99,1.000 / 1.000 / 99 / 99
5,2-0,0.953 / 1.326 / 62 / 62,0.867 / 1.284 / 72 / 72,0.813 / 1.123 / 32 / 32,1.001 / 1.326 / 61 / 61
6,2-1,1.397 / 1.432 / 33 / 33,1.358 / 1.432 / 44 / 44,1.381 / 1.432 / 45 / 45,1.306 / 1.432 / 43 / 43
7,2-2,1.326 / 1.326 / 62 / 62,1.298 / 1.299 / 57 / 57,1.437 / 1.447 / 48 / 48,1.326 / 1.326 / 57 / 57
8,2-3,1.723 / 2.191 / 64 / 64,1.716 / 1.716 / 55 / 55,1.716 / 1.716 / 30 / 30,1.725 / 2.191 / 52 / 52
9,2-4,1.488 / 1.518 / 34 / 34,1.462 / 1.492 / 75 / 75,1.428 / 1.492 / 43 / 43,1.485 / 1.518 / 48 / 48
10,2-5,3.057 / 3.226 / 48 / 48,2.952 / 3.226 / 50 / 50,3.110 / 3.303 / 59 / 59,3.159 / 3.427 / 55 / 55
11,2-6,0.959 / 1.294 / 31 / 31,1.086 / 1.767 / 63 / 63,1.074 / 1.590 / 50 / 50,1.031 / 2.153 / 59 / 59
12,2-7,1.560 / 1.709 / 45 / 45,1.044 / 1.166 / 69 / 69,1.246 / 1.408 / 35 / 35,1.562 / 1.709 / 72 / 72
13,2-8,0.919 / 0.919 / 53 / 53,0.919 / 0.919 / 64 / 64,0.919 / 0.919 / 71 / 71,0.919 / 0.919 / 54 / 54
14,2-9,1.210 / 1.210 / 57 / 57,1.210 / 1.210 / 76 / 76,1.210 / 1.210 / 63 / 63,1.210 / 1.210 / 36 / 36
