,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.085 / 1.410 /  9,-1.000 / -1.000 /  0,1.814 / 1.981 /  9,1.000 / 1.000 /  9,1.170 / 1.410 /  9
1,1-1,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,2.503 / 2.572 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.122 / 1.174 /  9,-1.000 / -1.000 /  0,1.522 / 1.875 /  9,1.155 / 1.174 /  9,1.140 / 1.174 /  9
3,2-0,0.890 / 0.890 /  9,-1.000 / -1.000 /  0,1.092 / 1.092 /  8,1.015 / 1.228 /  8,0.984 / 1.220 /  7
4,2-1,1.078 / 1.278 / 11,-1.000 / -1.000 /  0,1.392 / 1.392 /  8,1.307 / 1.307 /  7,1.307 / 1.307 /  6
5,2-2,1.835 / 1.835 /  8,-1.000 / -1.000 /  0,2.081 / 2.171 /  6,1.835 / 1.835 /  8,1.835 / 1.835 /  7
6,2-3,0.786 / 0.786 /  5,-1.000 / -1.000 /  0,1.308 / 1.508 /  7,0.891 / 0.944 /  6,0.830 / 0.873 /  8
7,2-4,0.684 / 0.684 /  9,-1.000 / -1.000 /  0,0.684 / 0.684 /  6,0.684 / 0.684 / 11,0.796 / 1.191 / 11
8,2-5,1.348 / 1.348 /  4,-1.000 / -1.000 /  0,1.723 / 1.942 /  8,1.384 / 1.674 /  9,1.445 / 1.665 /  5
9,2-6,1.048 / 1.995 /  7,-1.000 / -1.000 /  0,2.236 / 2.376 /  7,0.890 / 0.890 /  6,0.890 / 0.890 /  9
10,2-7,0.891 / 0.891 /  5,-1.000 / -1.000 /  0,0.891 / 0.891 /  5,0.891 / 0.891 /  6,0.891 / 0.891 /  7
11,2-8,1.509 / 1.509 /  9,-1.000 / -1.000 /  0,1.509 / 1.509 /  8,1.509 / 1.509 /  7,1.509 / 1.509 /  5
12,2-9,1.488 / 1.488 /  4,-1.000 / -1.000 /  0,1.249 / 1.249 /  6,1.880 / 1.884 /  8,1.785 / 1.884 /  8
13,2-10,0.892 / 0.892 /  9,-1.000 / -1.000 /  0,0.892 / 0.892 /  8,0.953 / 1.258 /  6,1.269 / 1.363 /  5
14,2-11,0.919 / 0.919 /  9,-1.000 / -1.000 /  0,1.543 / 1.543 /  7,0.919 / 0.919 /  7,0.919 / 0.919 /  9
