,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.084 / 1.380 /  9,1.786 / 2.068 /  9,1.723 / 2.068 /  9,1.042 / 1.380 /  9,2.036 / 2.222 /  9
1,1-1,1.000 / 1.000 /  9,1.161 / 1.373 /  9,1.224 / 2.176 /  9,1.000 / 1.000 /  9,1.542 / 1.846 /  9
2,1-2,1.000 / 1.000 /  9,1.046 / 1.410 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.379 / 1.744 /  9
3,2-0,0.547 / 0.547 /  7,0.547 / 0.547 /  6,0.547 / 0.547 /  4,0.645 / 1.433 /  9,0.657 / 1.433 /  8
4,2-1,0.908 / 0.908 /  6,0.961 / 1.280 /  7,0.908 / 0.908 /  7,0.908 / 0.908 /  6,0.908 / 0.908 /  4
5,2-2,0.968 / 0.993 /  6,1.018 / 1.095 / 10,1.039 / 1.112 /  9,1.014 / 1.120 /  6,1.055 / 1.057 /  8
6,2-3,1.722 / 2.028 /  4,1.833 / 2.267 /  9,1.853 / 2.267 /  6,1.625 / 1.654 /  8,1.366 / 1.366 /  6
7,2-4,0.908 / 0.908 /  8,0.970 / 1.280 /  6,0.983 / 1.280 / 10,0.908 / 0.908 /  5,0.908 / 0.908 / 10
8,2-5,1.612 / 1.612 /  5,1.772 / 1.873 /  9,1.760 / 1.760 /  8,1.660 / 1.953 /  7,1.360 / 1.360 /  3
9,2-6,1.016 / 1.016 /  1,1.016 / 1.016 /  7,1.016 / 1.016 /  8,1.051 / 1.297 /  8,1.091 / 1.545 /  7
10,2-7,1.788 / 1.788 / 10,1.788 / 1.788 /  7,1.788 / 1.788 /  4,1.511 / 1.511 /  7,1.550 / 1.788 /  7
11,2-8,0.898 / 0.898 /  7,0.959 / 1.266 /  6,0.990 / 1.266 /  8,1.003 / 1.266 /  7,0.944 / 1.266 /  8
12,2-9,1.894 / 1.894 /  6,1.947 / 2.206 / 11,1.894 / 1.894 /  7,1.897 / 1.914 /  6,1.894 / 1.894 /  8
13,2-10,1.397 / 1.433 /  9,1.533 / 1.713 /  5,1.388 / 1.403 /  6,1.403 / 1.403 /  7,1.475 / 1.756 /  8
14,2-11,0.904 / 0.904 /  5,0.939 / 1.226 /  9,0.939 / 1.190 /  8,0.939 / 1.190 /  8,0.904 / 0.904 / 11
