,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.030 / 1.270 /  9,1.289 / 1.289 /  9,1.611 / 1.875 /  9,1.000 / 1.000 /  9,1.197 / 1.437 /  9
1,1-1,1.151 / 1.550 /  9,1.063 / 1.349 /  9,0.964 / 1.262 /  9,1.149 / 1.550 /  9,1.335 / 1.630 /  9
2,1-2,1.451 / 1.687 /  9,1.393 / 1.442 /  9,1.513 / 1.797 /  9,1.435 / 1.687 /  9,1.466 / 1.609 /  9
3,2-0,1.658 / 1.658 /  8,1.658 / 1.658 /  8,1.755 / 2.054 /  8,1.658 / 1.658 /  8,1.658 / 1.658 /  4
4,2-1,2.075 / 2.075 /  9,2.115 / 2.431 /  9,2.075 / 2.075 /  5,2.075 / 2.075 /  6,1.573 / 2.075 /  3
5,2-2,1.419 / 1.419 /  8,1.419 / 1.419 /  8,1.419 / 1.419 /  6,1.419 / 1.419 /  7,1.492 / 1.492 /  8
6,2-3,1.411 / 1.570 /  5,1.172 / 1.172 /  8,1.172 / 1.172 /  5,1.172 / 1.172 /  8,1.172 / 1.172 /  7
7,2-4,1.730 / 1.730 /  7,1.730 / 1.730 /  8,1.730 / 1.730 /  5,1.743 / 1.795 /  5,1.900 / 1.990 /  6
8,2-5,1.723 / 1.723 /  6,1.723 / 1.723 /  6,1.584 / 1.723 /  6,1.773 / 1.976 / 10,1.773 / 1.976 / 10
9,2-6,0.908 / 0.908 /  7,1.117 / 1.180 /  5,1.122 / 1.335 /  9,0.908 / 0.908 / 10,1.239 / 2.206 /  8
10,2-7,1.053 / 1.053 /  8,1.087 / 1.133 /  7,1.160 / 1.267 /  4,1.053 / 1.053 /  8,1.053 / 1.053 /  7
11,2-8,1.508 / 1.820 /  7,1.508 / 1.820 /  7,1.115 / 1.456 /  7,1.456 / 1.456 /  6,1.502 / 1.820 /  8
12,2-9,1.123 / 1.247 /  5,0.941 / 0.941 /  5,1.078 / 1.331 /  7,1.041 / 1.247 /  7,1.096 / 1.633 /  7
13,2-10,0.892 / 0.892 /  9,0.937 / 1.252 /  8,2.205 / 2.291 /  8,0.892 / 0.892 / 10,0.943 / 1.252 /  7
14,2-11,1.392 / 1.392 /  6,1.439 / 1.822 /  9,1.565 / 2.431 /  8,1.392 / 1.392 / 11,1.467 / 2.054 / 10
