,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.136 / 1.172 /  9,1.272 / 1.340 /  9,1.347 / 1.580 /  9,1.175 / 1.272 /  9,1.190 / 1.408 /  9
1,1-1,1.136 / 1.614 /  9,1.098 / 1.152 /  9,1.176 / 1.614 /  9,1.184 / 1.706 /  9,1.078 / 1.706 /  9
2,1-2,1.080 / 1.369 /  9,1.589 / 1.902 /  9,1.623 / 1.902 /  9,1.078 / 1.352 /  9,1.158 / 1.704 /  9
3,2-0,1.284 / 1.382 /  7,1.230 / 1.299 /  6,1.225 / 1.358 /  8,1.285 / 1.382 /  9,1.274 / 1.307 /  7
4,2-1,1.087 / 1.896 /  7,0.952 / 0.952 /  7,0.952 / 0.952 /  8,0.952 / 0.952 /  9,0.952 / 0.952 /  9
5,2-2,9.808 / 84.109 / 10,1.234 / 1.451 /  9,1.176 / 1.176 /  5,1.202 / 1.307 /  5,1.176 / 1.176 /  7
6,2-3,1.452 / 1.452 /  5,1.466 / 1.466 /  5,1.557 / 2.287 /  9,1.454 / 1.466 /  6,1.452 / 1.452 /  8
7,2-4,50.478 / 346.960 /  7,1.064 / 1.064 /  6,1.073 / 1.152 /  9,1.064 / 1.064 /  9,1.064 / 1.064 /  6
8,2-5,1.536 / 1.536 /  7,1.536 / 1.536 /  7,1.609 / 1.884 /  8,1.536 / 1.536 /  4,1.536 / 1.536 /  8
9,2-6,1.754 / 1.928 /  6,0.952 / 0.952 /  9,0.952 / 0.952 /  6,1.825 / 1.985 /  5,1.720 / 1.720 /  7
10,2-7,1.029 / 1.029 /  8,1.029 / 1.029 /  7,1.029 / 1.029 / 10,1.029 / 1.029 /  7,1.029 / 1.029 /  8
11,2-8,1.181 / 1.557 /  9,1.235 / 1.392 /  6,1.134 / 1.392 /  8,1.097 / 1.097 /  6,1.097 / 1.097 /  6
12,2-9,0.983 / 1.064 /  6,0.923 / 0.967 /  6,0.921 / 1.048 / 10,0.967 / 0.967 / 10,1.198 / 1.499 /  5
13,2-10,0.808 / 1.084 /  7,0.837 / 0.878 /  9,0.891 / 1.201 /  7,0.812 / 1.070 /  8,0.840 / 1.084 /  8
14,2-11,1.003 / 1.289 /  8,1.048 / 1.048 /  5,1.048 / 1.048 /  6,0.927 / 1.020 /  6,0.908 / 0.908 /  6
