,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.033 / 1.294 /  9,0.944 / 0.944 /  9,1.140 / 1.753 /  9,0.944 / 0.944 /  9,1.885 / 1.885 /  9
1,1-1,1.000 / 1.000 /  9,1.144 / 1.144 /  9,1.144 / 1.144 /  9,1.000 / 1.000 /  9,1.024 / 1.024 /  9
2,1-2,1.000 / 1.000 /  9,1.278 / 1.561 /  9,1.238 / 1.561 /  9,1.197 / 1.197 /  9,1.000 / 1.000 /  9
3,2-0,1.516 / 1.773 /  8,1.305 / 1.361 /  4,1.290 / 1.320 /  9,1.523 / 1.773 /  7,1.558 / 1.794 /  8
4,2-1,1.461 / 1.534 /  4,1.584 / 1.584 /  7,1.584 / 1.584 /  6,1.584 / 1.584 /  7,1.437 / 1.437 /  4
5,2-2,2.077 / 2.365 /  9,1.813 / 2.155 /  9,1.795 / 1.946 /  4,1.955 / 1.955 /  5,-1.000 / -1.000 /  0
6,2-3,0.908 / 0.908 /  5,0.762 / 0.762 /  4,0.762 / 0.762 /  5,0.908 / 0.908 /  7,0.926 / 0.926 /  5
7,2-4,1.446 / 1.474 /  6,1.337 / 1.658 /  7,1.278 / 1.346 / 10,1.444 / 1.474 / 10,1.469 / 1.495 /  9
8,2-5,0.962 / 1.321 /  6,1.045 / 1.045 /  7,1.045 / 1.045 /  8,1.045 / 1.045 /  7,0.891 / 0.891 /  6
9,2-6,1.551 / 1.855 /  9,1.518 / 1.577 /  4,1.391 / 1.688 /  6,1.415 / 1.668 /  4,1.194 / 1.194 /  4
10,2-7,1.923 / 1.923 /  9,2.081 / 2.081 /  3,2.086 / 2.113 /  6,2.129 / 2.438 /  8,1.923 / 1.923 /  9
11,2-8,1.193 / 1.196 / 10,1.045 / 1.212 /  9,1.024 / 1.024 /  9,1.192 / 1.192 /  8,0.777 / 0.777 / 12
12,2-9,0.941 / 0.941 /  7,0.889 / 0.889 /  7,0.961 / 1.654 /  8,0.889 / 0.889 /  6,1.777 / 1.777 /  8
13,2-10,1.125 / 1.396 /  7,1.080 / 1.080 /  8,1.306 / 1.548 /  9,1.147 / 1.548 /  7,1.180 / 1.883 /  8
14,2-11,0.920 / 0.920 /  8,0.920 / 0.920 /  3,0.961 / 1.251 /  8,0.920 / 0.920 /  7,0.957 / 1.251 /  9
