,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.280 / 1.870 /  9,1.091 / 1.407 /  9,1.536 / 2.164 /  9,1.188 / 1.870 /  9
1,1-1,1.043 / 1.390 /  9,1.055 / 1.494 /  9,1.087 / 1.394 /  9,1.087 / 1.394 /  9,1.000 / 1.000 /  9
2,1-2,1.392 / 1.683 /  9,1.460 / 1.683 /  9,1.689 / 1.689 /  9,1.529 / 1.733 /  9,1.304 / 1.310 /  9
3,2-0,0.991 / 1.215 /  6,1.140 / 1.963 /  8,0.891 / 0.891 /  4,0.891 / 0.891 /  8,0.926 / 1.165 /  8
4,2-1,0.896 / 0.896 /  7,0.896 / 0.896 /  9,0.896 / 0.896 /  5,1.162 / 1.162 /  5,0.896 / 0.896 /  9
5,2-2,1.116 / 1.116 /  4,1.116 / 1.116 /  5,1.116 / 1.116 /  8,1.116 / 1.116 /  6,1.250 / 1.473 /  8
6,2-3,1.192 / 1.466 /  8,1.150 / 1.150 /  7,1.256 / 1.624 /  9,1.162 / 1.188 /  5,1.150 / 1.150 /  1
7,2-4,0.894 / 0.894 /  7,0.894 / 0.894 /  7,0.894 / 0.894 /  5,0.894 / 0.894 /  9,0.894 / 0.894 /  6
8,2-5,0.890 / 0.890 /  8,0.890 / 0.890 /  6,0.890 / 0.890 /  8,0.890 / 0.890 /  9,0.890 / 0.890 /  8
9,2-6,0.939 / 1.320 /  9,0.891 / 0.891 /  8,0.891 / 0.891 /  8,1.182 / 1.365 /  8,0.891 / 0.891 /  8
10,2-7,1.571 / 1.619 /  6,1.517 / 1.579 /  5,1.536 / 1.640 /  8,1.529 / 1.616 /  7,1.515 / 1.597 /  7
11,2-8,0.920 / 0.920 / 10,0.979 / 1.186 /  9,0.920 / 0.920 /  7,0.958 / 1.186 /  7,0.920 / 0.920 /  8
12,2-9,1.313 / 1.341 /  7,1.311 / 1.323 /  7,1.325 / 1.358 /  7,1.323 / 1.358 /  7,1.323 / 1.358 /  9
13,2-10,1.199 / 1.653 /  8,1.164 / 1.458 /  9,1.081 / 1.081 /  7,1.167 / 1.653 / 11,1.213 / 1.653 / 10
14,2-11,0.988 / 1.243 /  7,1.043 / 1.267 /  9,0.954 / 1.243 / 10,0.888 / 0.888 /  8,0.988 / 1.416 /  9
