,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.037 / 1.166 /  9,1.018 / 1.166 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.035 / 1.315 /  9,1.015 / 1.136 /  9,1.000 / 1.000 /  9,1.174 / 1.315 /  9,1.069 / 1.315 /  9
2,1-2,1.391 / 1.474 /  9,1.820 / 1.820 /  9,1.849 / 1.906 /  9,1.380 / 1.380 /  9,1.645 / 1.785 /  9
3,2-0,0.892 / 0.892 /  6,0.892 / 0.892 /  9,0.892 / 0.892 / 10,0.892 / 0.892 /  9,0.892 / 0.892 /  5
4,2-1,1.315 / 1.315 /  7,1.315 / 1.315 /  6,1.375 / 1.614 /  5,1.315 / 1.315 /  8,1.315 / 1.315 /  6
5,2-2,1.979 / 1.979 /  6,1.989 / 2.033 /  9,1.979 / 1.979 /  5,1.979 / 1.979 /  8,1.999 / 2.052 /  7
6,2-3,1.449 / 1.449 /  7,1.449 / 1.449 /  8,1.528 / 2.005 /  7,1.449 / 1.449 /  7,1.449 / 1.449 /  7
7,2-4,1.327 / 1.633 /  8,1.327 / 1.633 /  8,1.326 / 1.625 /  8,1.284 / 1.284 /  6,1.370 / 1.633 /  8
8,2-5,1.364 / 1.651 /  9,1.328 / 1.328 /  8,1.328 / 1.328 /  9,1.328 / 1.328 /  5,1.360 / 1.651 / 10
9,2-6,1.736 / 1.736 /  6,1.736 / 1.736 /  6,1.795 / 1.834 /  5,1.736 / 1.736 /  6,1.736 / 1.736 / 10
10,2-7,0.891 / 0.891 /  8,0.891 / 0.891 /  7,0.891 / 0.891 /  6,0.891 / 0.891 /  7,0.891 / 0.891 / 12
11,2-8,1.022 / 1.132 /  8,1.065 / 1.334 /  8,1.070 / 1.334 /  8,0.985 / 0.985 /  6,1.063 / 1.685 /  9
12,2-9,1.220 / 1.555 /  9,1.327 / 1.724 /  5,1.208 / 1.523 /  5,1.200 / 1.555 /  6,1.129 / 1.129 /  7
13,2-10,0.938 / 1.241 /  7,1.006 / 1.246 /  9,0.888 / 0.888 /  7,0.888 / 0.888 /  6,0.888 / 0.888 /  6
14,2-11,1.604 / 1.604 /  8,1.704 / 1.924 /  8,1.604 / 1.604 /  8,1.604 / 1.604 /  9,1.650 / 1.924 /  7
