,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.242 / 1.544 / 99 / 99,1.305 / 1.398 / 99 / 99,1.381 / 1.544 / 99 / 99,1.279 / 1.544 / 99 / 99
1,1-1,1.529 / 1.693 / 99 / 99,1.753 / 1.835 / 99 / 99,1.765 / 1.835 / 99 / 99,1.705 / 1.828 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.475 / 1.622 / 99 / 99,1.432 / 1.606 / 99 / 99,1.000 / 1.000 / 99 / 99
3,2-0,0.920 / 0.920 / 62 / 62,0.920 / 0.920 / 62 / 62,0.920 / 0.920 / 19 / 19,0.920 / 0.920 / 27 / 27
4,2-1,0.922 / 1.795 / 36 / 36,0.898 / 0.898 / 48 / 48,0.898 / 0.898 / 58 / 58,0.898 / 0.898 / 43 / 43
5,2-2,1.596 / 1.953 / 73 / 73,1.213 / 1.710 / 52 / 52,1.226 / 1.710 / 46 / 46,1.504 / 1.650 / 47 / 47
6,2-3,1.077 / 1.750 / 53 / 53,1.019 / 1.570 / 53 / 53,0.961 / 1.430 / 56 / 56,0.894 / 1.080 / 14 / 14
7,2-4,0.995 / 1.344 / 56 / 56,1.171 / 1.488 / 73 / 73,1.257 / 1.488 / 79 / 79,1.106 / 1.349 / 61 / 61
8,2-5,1.137 / 1.137 / 40 / 40,1.442 / 2.152 / 52 / 52,1.247 / 1.669 / 38 / 38,1.327 / 1.717 / 52 / 52
9,2-6,1.106 / 1.608 / 57 / 57,1.830 / 2.575 / 47 / 47,1.069 / 1.608 / 37 / 37,1.027 / 1.287 / 47 / 47
10,2-7,1.091 / 1.352 / 42 / 42,1.181 / 1.589 / 51 / 51,1.315 / 1.598 / 39 / 39,1.234 / 1.589 / 65 / 65
11,2-8,1.177 / 1.754 / 36 / 36,1.679 / 2.021 / 58 / 58,0.969 / 1.447 / 46 / 46,1.231 / 1.754 / 65 / 65
12,2-9,1.467 / 1.705 / 42 / 42,1.619 / 2.017 / 44 / 44,1.582 / 1.813 / 58 / 58,1.482 / 1.705 / 60 / 60
13,2-10,1.286 / 1.646 / 81 / 81,1.239 / 1.819 / 28 / 28,1.215 / 1.401 / 41 / 41,1.160 / 1.495 / 40 / 40
14,2-11,0.889 / 0.889 / 35 / 35,1.125 / 1.280 / 41 / 41,1.142 / 1.280 / 69 / 69,1.068 / 1.068 / 23 / 23
