,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.550 / 1.942 / 99 / 99,0.847 / 1.000 / 99 / 99,0.880 / 1.230 / 99 / 99,1.088 / 1.217 / 99 / 99
1,1-1,1.613 / 1.978 / 99 / 99,1.142 / 1.667 / 99 / 99,1.238 / 1.667 / 99 / 99,1.253 / 1.667 / 99 / 99
2,1-2,1.122 / 1.761 / 99 / 99,1.327 / 1.877 / 99 / 99,1.589 / 2.044 / 99 / 99,1.294 / 1.702 / 99 / 99
3,2-0,0.836 / 1.116 / 57 / 57,1.476 / 1.688 / 60 / 60,11.520 / 505.601 / 51 / 52,1.415 / 1.688 / 47 / 47
4,2-1,0.996 / 1.533 / 59 / 59,0.972 / 2.108 / 52 / 52,1.091 / 2.177 / 39 / 39,1.042 / 1.253 / 46 / 46
5,2-2,1.234 / 1.908 / 54 / 54,1.543 / 2.223 / 37 / 37,24.744 / 435.906 / 56 / 56,1.133 / 1.429 / 13 / 13
6,2-3,1.920 / 2.207 / 23 / 23,1.040 / 1.449 / 34 / 34,1.014 / 1.449 / 49 / 49,0.974 / 1.282 / 61 / 61
7,2-4,0.925 / 0.925 / 13 / 13,1.046 / 1.051 / 30 / 30,1.205 / 1.231 / 45 / 45,1.070 / 1.175 / 55 / 55
8,2-5,1.894 / 2.121 / 29 / 29,0.930 / 0.930 / 37 / 37,1.140 / 1.286 / 54 / 54,1.087 / 1.087 / 64 / 64
9,2-6,1.973 / 2.676 / 48 / 48,1.682 / 2.382 / 69 / 69,1.700 / 2.502 / 26 / 26,1.485 / 2.007 / 29 / 29
10,2-7,1.309 / 2.092 / 62 / 62,1.824 / 2.597 / 46 / 46,107.766 / 1166.720 / 22 / 22,1.711 / 2.195 / 51 / 51
11,2-8,1.696 / 1.860 / 68 / 68,1.346 / 1.408 / 53 / 53,1.400 / 1.550 / 41 / 41,1.327 / 1.408 / 47 / 47
12,2-9,2.178 / 2.821 / 41 / 41,1.804 / 2.509 / 70 / 70,1.734 / 2.317 / 40 / 40,1.695 / 2.151 / 52 / 52
13,2-10,1.137 / 1.571 / 45 / 45,1.082 / 1.399 / 57 / 57,1.392 / 1.698 / 42 / 42,1.510 / 1.864 / 57 / 57
14,2-11,2.036 / 2.278 / 47 / 47,1.848 / 2.068 / 39 / 39,1.954 / 2.288 / 57 / 57,1.942 / 2.466 / 51 / 51
