,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.394 / 1.995 / 99 / 99,1.110 / 1.385 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.462 / 1.995 / 99 / 99,1.431 / 1.995 / 99 / 99
1,1-1,1.119 / 1.394 / 99 / 99,1.657 / 1.981 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.179 / 1.394 / 99 / 99,1.147 / 1.394 / 99 / 99
2,1-2,1.449 / 1.683 / 99 / 99,2.196 / 2.396 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.500 / 1.683 / 99 / 99,1.472 / 1.683 / 99 / 99
3,1-3,1.574 / 2.577 / 99 / 99,1.976 / 3.070 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.704 / 2.738 / 99 / 99,1.671 / 2.426 / 99 / 99
4,1-4,1.909 / 2.202 / 99 / 99,2.152 / 2.529 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.817 / 2.206 / 99 / 99,1.958 / 2.591 / 99 / 99
5,1-5,1.414 / 2.163 / 99 / 99,1.654 / 2.163 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.475 / 2.163 / 99 / 99,1.901 / 2.503 / 99 / 99
6,1-6,1.266 / 1.809 / 99 / 99,2.133 / 2.284 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.144 / 1.809 / 99 / 99,1.312 / 1.809 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,1.741 / 1.745 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.573 / 1.964 / 99 / 99,1.200 / 1.836 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.451 / 1.964 / 99 / 99,1.256 / 1.928 / 99 / 99
9,1-9,1.930 / 2.698 / 99 / 99,1.956 / 2.597 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.045 / 2.239 / 99 / 99,1.728 / 2.277 / 99 / 99
10,1-10,1.027 / 1.204 / 99 / 99,1.750 / 2.253 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.033 / 1.204 / 99 / 99,1.035 / 1.204 / 99 / 99
11,1-11,1.138 / 1.285 / 99 / 99,1.158 / 1.285 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.132 / 1.285 / 99 / 99,1.368 / 1.440 / 99 / 99
12,1-12,1.775 / 2.511 / 99 / 99,1.848 / 2.534 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.141 / 2.717 / 99 / 99,2.084 / 2.540 / 99 / 99
13,2-0,0.930 / 0.930 / 47 / 47,0.930 / 0.930 / 55 / 55,-1.000 / -1.000 / 0 / 44,0.930 / 0.930 / 45 / 45,0.934 / 1.266 / 75 / 75
14,2-1,1.024 / 1.496 / 38 / 38,1.084 / 1.608 / 42 / 42,-1.000 / -1.000 / 0 / 56,1.302 / 1.851 / 47 / 47,1.002 / 1.608 / 64 / 64
15,2-2,0.653 / 0.653 / 29 / 29,0.653 / 0.653 / 21 / 21,-1.000 / -1.000 / 0 / 50,0.653 / 0.653 / 42 / 42,1.005 / 1.052 / 55 / 55
16,2-3,1.342 / 1.734 / 63 / 63,1.109 / 1.494 / 43 / 43,-1.000 / -1.000 / 0 / 70,1.206 / 1.734 / 51 / 51,1.268 / 1.734 / 52 / 52
17,2-4,1.229 / 1.900 / 56 / 56,1.059 / 2.170 / 62 / 62,-1.000 / -1.000 / 0 / 46,1.279 / 2.180 / 69 / 69,1.606 / 2.319 / 24 / 24
18,2-5,0.895 / 0.895 / 66 / 66,1.380 / 1.681 / 51 / 51,-1.000 / -1.000 / 0 / 44,0.895 / 0.895 / 75 / 75,0.895 / 0.895 / 52 / 52
19,2-6,0.996 / 1.616 / 28 / 28,1.061 / 1.616 / 54 / 54,-1.000 / -1.000 / 0 / 36,1.042 / 1.616 / 56 / 56,1.077 / 1.616 / 55 / 55
20,2-7,1.038 / 1.703 / 44 / 44,1.418 / 2.010 / 25 / 25,-1.000 / -1.000 / 0 / 25,1.453 / 1.967 / 74 / 74,1.597 / 2.053 / 44 / 44
21,2-8,1.093 / 1.180 / 61 / 61,1.100 / 1.496 / 43 / 43,-1.000 / -1.000 / 0 / 68,1.073 / 1.174 / 26 / 26,1.118 / 1.174 / 49 / 49
22,2-9,0.899 / 1.309 / 58 / 58,0.899 / 1.309 / 59 / 59,-1.000 / -1.000 / 0 / 60,0.892 / 0.892 / 31 / 31,0.892 / 0.892 / 72 / 72
