,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,5.336 / 379.276 / 99 / 99,1.069 / 1.069 / 99 / 99,1.370 / 1.370 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,547.406 / 6726.080 / 99 / 99,1.608 / 1.865 / 99 / 99,1.541 / 2.059 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,689.024 / 8504.476 / 99 / 99,1.205 / 1.924 / 99 / 99,1.213 / 1.924 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,593.136 / 7215.707 / 83 / 99,1.249 / 1.658 / 99 / 99,1.302 / 1.658 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1659.175 / 12677.481 / 86 / 99,1.518 / 1.714 / 99 / 99,1.521 / 1.714 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.833 / 2.287 / 99 / 99,1.898 / 2.222 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,30.845 / 63.989 / 99 / 99,1.465 / 1.718 / 99 / 99,1.408 / 1.718 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,3.372 / 9.380 / 99 / 99,1.484 / 1.877 / 99 / 99,1.656 / 2.123 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,28.301 / 53.875 / 99 / 99,1.367 / 1.539 / 99 / 99,1.722 / 2.077 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,284.682 / 3198.042 / 83 / 99,1.401 / 1.570 / 99 / 99,1.416 / 1.570 / 99 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,473.215 / 4247.574 / 81 / 99,1.776 / 1.776 / 99 / 99,1.784 / 1.902 / 99 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,24.720 / 46.259 / 99 / 99,1.849 / 2.301 / 99 / 99,1.612 / 2.301 / 99 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.742 / 2.269 / 99 / 99,1.244 / 2.145 / 99 / 99
13,2-0,-1.000 / -1.000 / 0 / 23,-1.000 / -1.000 / 0 / 55,8860.843 / 22687.523 / 40 / 40,1.245 / 1.699 / 69 / 69,1.126 / 1.396 / 47 / 47
14,2-1,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 67,0.889 / 0.889 / 66 / 66,0.889 / 0.889 / 72 / 72,1.834 / 2.767 / 23 / 23
15,2-2,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 49,636.741 / 7986.452 / 37 / 40,0.988 / 1.726 / 78 / 78,0.913 / 1.420 / 31 / 31
16,2-3,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 25,1.340 / 1.678 / 21 / 35,1.172 / 1.583 / 58 / 58,1.166 / 1.658 / 55 / 55
17,2-4,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 59,28.540 / 48.693 / 64 / 64,1.428 / 1.914 / 43 / 43,1.324 / 1.921 / 46 / 46
18,2-5,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 50,318.827 / 3949.865 / 28 / 28,1.035 / 1.269 / 66 / 66,1.004 / 1.387 / 39 / 39
19,2-6,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 37,3.483 / 10.334 / 16 / 23,0.940 / 1.408 / 48 / 48,1.031 / 1.408 / 52 / 52
20,2-7,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 44,90.610 / 1144.456 / 26 / 26,1.430 / 1.915 / 69 / 69,1.340 / 1.744 / 24 / 24
21,2-8,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 46,52.459 / 2359.380 / 46 / 46,1.293 / 1.597 / 74 / 74,1.069 / 1.446 / 37 / 37
22,2-9,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 65,144.178 / 1940.007 / 34 / 45,1.074 / 1.228 / 58 / 58,1.051 / 1.228 / 33 / 33
23,2-10,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 60,93.634 / 1582.974 / 69 / 82,1.065 / 1.077 / 54 / 54,1.077 / 1.077 / 57 / 57
24,2-11,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 45,7624.992 / 19316.582 / 43 / 43,1.347 / 1.723 / 53 / 53,1.147 / 1.458 / 44 / 44
25,2-12,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 69,20.289 / 556.401 / 29 / 29,1.023 / 1.494 / 53 / 53,1.022 / 1.566 / 46 / 46
26,2-13,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 48,6285.916 / 24683.478 / 60 / 60,1.661 / 2.491 / 44 / 44,1.128 / 1.888 / 45 / 45
27,2-14,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 43,34.030 / 808.060 / 51 / 51,1.227 / 1.706 / 68 / 68,1.236 / 1.976 / 50 / 50
